"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Dataset","Region","Comparison"
"1","BP","GO:0000271","polysaccharide biosynthetic process","1/1","64/19219",0.00333003798324571,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"2","BP","GO:0000280","nuclear division","1/1","418/19219",0.0217493105780736,0.0229764117585486,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"3","BP","GO:0001501","skeletal system development","1/1","460/19219",0.0239346480045786,0.024475544004682,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"4","BP","GO:0001503","ossification","1/1","375/19219",0.0195119413080805,0.0216224165924239,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"5","BP","GO:0001558","regulation of cell growth","1/1","385/19219",0.0200322597429629,0.0217550340808577,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"6","BP","GO:0001649","osteoblast differentiation","1/1","197/19219",0.0102502731671782,0.0152429199476619,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"7","BP","GO:0001655","urogenital system development","1/1","339/19219",0.0176387949425048,0.0202064676240086,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"8","BP","GO:0001667","ameboidal-type cell migration","1/1","414/19219",0.0215411832041208,0.0228454345309328,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"9","BP","GO:0001678","cellular glucose homeostasis","1/1","145/19219",0.00754461730579115,0.0137474067014919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"10","BP","GO:0001701","in utero embryonic development","1/1","490/19219",0.0254956033092252,0.025637245549832,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"11","BP","GO:0001755","neural crest cell migration","7/444","51/19219",0.00016117681477785,0.0164400351073407,0.0157509973830442,"Ednrb/Kitl/Sema3a/Sema3d/Sema3e/Sema4b/Zeb2",7,"HPP vs PFC","HPP","PFC"
"12","BP","GO:0001763","morphogenesis of a branching structure","1/1","211/19219",0.0109787189760133,0.0156058754030765,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"13","BP","GO:0001818","negative regulation of cytokine production","1/1","257/19219",0.0133721837764711,0.0175388787213135,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"14","BP","GO:0001818","negative regulation of cytokine production","3/14","257/19219",0.000771338391719505,0.043709175530772,0.0232754742764482,"Bank1/Il6/Inpp5d",3,"HPP vs CTX","HPP","CTX"
"15","BP","GO:0001824","blastocyst development","1/1","141/19219",0.00733648993183822,0.0136428562773567,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"16","BP","GO:0001832","blastocyst growth","1/1","28/19219",0.00145689161767004,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"17","BP","GO:0001836","release of cytochrome c from mitochondria","1/1","55/19219",0.00286175139185185,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"18","BP","GO:0001933","negative regulation of protein phosphorylation","1/1","301/19219",0.0156615848899526,0.0191106530230208,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"19","BP","GO:0001935","endothelial cell proliferation","1/1","174/19219",0.00905354076694931,0.0143730404868242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"20","BP","GO:0001936","regulation of endothelial cell proliferation","1/1","157/19219",0.0081689994276497,0.0141266455070503,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"21","BP","GO:0001938","positive regulation of endothelial cell proliferation","1/1","92/19219",0.00478692960091553,0.0118441743989242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"22","BP","GO:0001964","startle response","6/444","34/19219",0.000114156247894132,0.0133689650311572,0.0128086425512402,"Csmd1/Ctnna2/Grid2/Nrxn1/Pcdh15/Slitrk6",6,"HPP vs PFC","HPP","PFC"
"23","BP","GO:0001974","blood vessel remodeling","1/1","46/19219",0.00239346480045799,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"24","BP","GO:0002009","morphogenesis of an epithelium","1/1","499/19219",0.0259638899006192,0.0259638899006192,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"25","BP","GO:0002262","myeloid cell homeostasis","7/112","170/19219",6.22021250670213e-05,0.0270557337040281,0.0233950213964955,"Bcl2l11/Ets1/Il6/Inpp5d/Mertk/Spi1/Tal1",7,"VTA vs CTX","VTA","CTX"
"26","BP","GO:0002683","negative regulation of immune system process","1/1","405/19219",0.0210728966127268,0.0224805164257577,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"27","BP","GO:0002696","positive regulation of leukocyte activation","1/1","344/19219",0.0178989541599459,0.0204084315049662,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"28","BP","GO:0003012","muscle system process","1/1","371/19219",0.0193038139341276,0.0214355234483258,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"29","BP","GO:0003298","physiological muscle hypertrophy","1/1","42/19219",0.00218533742650495,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"30","BP","GO:0003300","cardiac muscle hypertrophy","1/1","95/19219",0.00494302513138023,0.0118441743989242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"31","BP","GO:0003301","physiological cardiac muscle hypertrophy","1/1","42/19219",0.00218533742650495,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"32","BP","GO:0005976","polysaccharide metabolic process","1/1","102/19219",0.00530724803579785,0.0118779141814381,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"33","BP","GO:0005977","glycogen metabolic process","1/1","74/19219",0.00385035641812781,0.0113315338291845,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"34","BP","GO:0005978","glycogen biosynthetic process","1/1","41/19219",0.00213330558301661,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"35","BP","GO:0005979","regulation of glycogen biosynthetic process","1/1","27/19219",0.0014048597741817,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"36","BP","GO:0005996","monosaccharide metabolic process","1/1","228/19219",0.0118632603153128,0.016144737722343,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"37","BP","GO:0006006","glucose metabolic process","1/1","185/19219",0.00962589104531975,0.0148069655456335,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"38","BP","GO:0006029","proteoglycan metabolic process","1/1","85/19219",0.00442270669649814,0.0117147792009682,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"39","BP","GO:0006067","ethanol metabolic process","6/992","13/19219",2.33665587140432e-05,0.0051873760345176,0.00517507784572073,"Sult2a1/Sult2a2/Sult2a3/Sult2a5/Sult2a6/Sult2a8",6,"HPP vs STR","HPP","STR"
"40","BP","GO:0006068","ethanol catabolic process","6/992","11/19219",6.87999121114031e-06,0.00190919756109143,0.00190467125108411,"Sult2a1/Sult2a2/Sult2a3/Sult2a5/Sult2a6/Sult2a8",6,"HPP vs STR","HPP","STR"
"41","BP","GO:0006073","cellular glucan metabolic process","1/1","74/19219",0.00385035641812781,0.0113315338291845,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"42","BP","GO:0006090","pyruvate metabolic process","1/1","107/19219",0.00556740725323912,0.0119660997236192,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"43","BP","GO:0006091","generation of precursor metabolites and energy","1/1","380/19219",0.0197721005255217,0.0216893951219359,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"44","BP","GO:0006096","glycolytic process","1/1","80/19219",0.0041625474790572,0.0115910937493747,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"45","BP","GO:0006109","regulation of carbohydrate metabolic process","1/1","176/19219",0.00915760445392577,0.0144132730970484,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"46","BP","GO:0006110","regulation of glycolytic process","1/1","45/19219",0.00234143295696965,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"47","BP","GO:0006112","energy reserve metabolic process","1/1","81/19219",0.00421457932254532,0.0116168353915843,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"48","BP","GO:0006140","regulation of nucleotide metabolic process","1/1","84/19219",0.0043706748530099,0.0116910169713516,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"49","BP","GO:0006163","purine nucleotide metabolic process","1/1","381/19219",0.0198241323690098,0.0217026287830087,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"50","BP","GO:0006165","nucleoside diphosphate phosphorylation","1/1","93/19219",0.00483896144440388,0.0118441743989242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"51","BP","GO:0006417","regulation of translation","1/1","330/19219",0.0171705083511109,0.0199221923817376,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"52","BP","GO:0006694","steroid biosynthetic process","1/1","150/19219",0.0078047765232323,0.0138496524578926,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"53","BP","GO:0006753","nucleoside phosphate metabolic process","1/1","488/19219",0.0253915396222488,0.0255799740535828,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"54","BP","GO:0006757","ATP generation from ADP","1/1","81/19219",0.00421457932254532,0.0116168353915843,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"55","BP","GO:0006809","nitric oxide biosynthetic process","1/1","72/19219",0.00374629273115135,0.0113315338291845,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"56","BP","GO:0006816","calcium ion transport","1/1","398/19219",0.0207086737083094,0.0222229443154388,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"57","BP","GO:0007005","mitochondrion organization","1/1","460/19219",0.0239346480045786,0.024475544004682,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"58","BP","GO:0007018","microtubule-based movement","1/1","383/19219",0.0199281960559863,0.0228289713304541,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"59","BP","GO:0007030","Golgi organization","1/1","123/19219",0.00639991674905049,0.015332049881194,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"60","BP","GO:0007088","regulation of mitotic nuclear division","1/1","96/19219",0.00499505697486857,0.0118441743989242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"61","BP","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","16/444","106/19219",2.7644997990752e-09,1.09266854558447e-06,1.04687242391295e-06,"Cadm2/Cdh10/Cdh12/Cdh6/Cdh7/Cdh9/Cntn5/Cntn6/Dsc1/Dsc3/Nectin3/Pcdh15/Pcdh18/Robo1/Robo2/Tenm3",16,"HPP vs PFC","HPP","PFC"
"62","BP","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","18/992","106/19219",7.55160122211619e-06,0.00197230055448211,0.00196762464041269,"Cadm2/Cdh10/Cdh11/Cdh12/Cdh20/Cdh6/Cdh7/Cdh9/Cntn5/Cntn6/Dsc3/Nexn/Pcdh15/Pcdh18/Pcdh20/Robo1/Robo2/Tenm3",18,"HPP vs STR","HPP","STR"
"63","BP","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","6/444","46/19219",0.000629419842455095,0.0485420863864149,0.046507581683845,"Colec10/Grid2/Nectin3/Nrxn1/Tenm3/Tenm4",6,"HPP vs PFC","HPP","PFC"
"64","BP","GO:0007159","leukocyte cell-cell adhesion","1/1","355/19219",0.0184713044383162,0.0207658764182313,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"65","BP","GO:0007163","establishment or maintenance of cell polarity","1/1","206/19219",0.0107185597585725,0.015316257760276,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"66","BP","GO:0007259","receptor signaling pathway via JAK-STAT","1/1","164/19219",0.0085332223320671,0.0142554599037712,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"67","BP","GO:0007260","tyrosine phosphorylation of STAT protein","1/1","67/19219",0.0034861335137103,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"68","BP","GO:0007264","small GTPase mediated signal transduction","1/1","388/19219",0.0201883552734273,0.0218372050069144,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"69","BP","GO:0007265","Ras protein signal transduction","1/1","308/19219",0.0160258077943701,0.0192522425494314,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"70","BP","GO:0007272","ensheathment of neurons","1/1","154/19219",0.00801290389718501,0.0139455346672162,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"71","BP","GO:0007281","germ cell development","1/1","312/19219",0.0162339351683231,0.0194163585823776,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"72","BP","GO:0007292","female gamete generation","1/1","146/19219",0.00759664914927938,0.0137499349601957,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"73","BP","GO:0007338","single fertilization","1/3","131/19219",0.0203105001995433,0.038812262246863,0.00817100257828695,"Sly",1,"CTX vs STR","CTX","STR"
"74","BP","GO:0007346","regulation of mitotic cell cycle","1/1","438/19219",0.0227899474478381,0.0238438178500503,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"75","BP","GO:0007409","axonogenesis","24/444","420/19219",4.7663896316745e-05,0.00717682095969275,0.00687602474183419,"Cntn5/Cntn6/Ctnna2/Dcc/Epha3/Epha5/Epha6/Epha7/Foxg1/Klf7/Lama2/Mef2c/Robo1/Robo2/Sema3a/Sema3d/Sema3e/Sema4b/Slit2/Slitrk1/Slitrk5/Slitrk6/Unc5d/Zeb2",24,"HPP vs PFC","HPP","PFC"
"76","BP","GO:0007411","axon guidance","19/444","213/19219",5.62425303282811e-07,0.000136483076650326,0.000130762773261306,"Cntn5/Cntn6/Dcc/Epha3/Epha5/Epha6/Epha7/Foxg1/Klf7/Lama2/Mef2c/Robo1/Robo2/Sema3a/Sema3d/Sema3e/Sema4b/Slit2/Unc5d",19,"HPP vs PFC","HPP","PFC"
"77","BP","GO:0007411","axon guidance","24/992","213/19219",0.000278068382561562,0.0457268006879013,0.0456183919617565,"Cntn4/Cntn5/Cntn6/Dcc/Epha3/Epha5/Epha6/Epha7/Ext1/Foxg1/Foxp1/Isl1/Klf7/Lama2/Mef2c/Nexn/Robo1/Robo2/Sema3a/Sema3d/Sema3e/Slit2/Smo/Unc5d",24,"HPP vs STR","HPP","STR"
"78","BP","GO:0007416","synapse assembly","21/444","175/19219",7.30716686309425e-10,3.30075166015772e-07,3.16240995969703e-07,"Adgrb3/Adgrl3/Cbln2/Cdh9/Cntn5/Epha7/Gabrg2/Gpc6/Gpm6a/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Mdga2/Mef2c/Nrxn1/Slitrk1/Slitrk5/Slitrk6/Snca",21,"HPP vs PFC","HPP","PFC"
"79","BP","GO:0007416","synapse assembly","29/992","175/19219",2.43081007790469e-08,1.54182810655669e-05,1.53817275305608e-05,"Adgrb3/Adgrl3/Cbln2/Cdh9/Cntn5/Epha7/Fgf13/Gabra2/Gabrb3/Gabrg2/Gpc6/Gpm6a/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Mdga2/Mef2c/Negr1/Nlgn1/Nrxn1/Pclo/Ppp1r9a/Ptprd/Slitrk1/Slitrk5/Slitrk6/Snca",29,"HPP vs STR","HPP","STR"
"80","BP","GO:0007517","muscle organ development","1/1","312/19219",0.0162339351683231,0.0194807222019877,NA,"Hlf",1,"STR vs CTX","STR","CTX"
"81","BP","GO:0007519","skeletal muscle tissue development","1/1","167/19219",0.00868931786253169,0.0184192725948278,NA,"Hlf",1,"STR vs CTX","STR","CTX"
"82","BP","GO:0007530","sex determination","1/3","20/19219",0.00311882507585381,0.0155941253792691,0.00328297376405665,"Sly",1,"CTX vs STR","CTX","STR"
"83","BP","GO:0007611","learning or memory","1/1","275/19219",0.0143087569592589,0.0182386268283512,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"84","BP","GO:0007613","memory","1/1","139/19219",0.00723242624486176,0.0136428562773567,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"85","BP","GO:0007623","circadian rhythm","1/1","198/19219",0.0103023050106665,0.0152429199476619,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"86","BP","GO:0008038","neuron recognition","10/992","48/19219",0.000139699802354654,0.0248106848981866,0.0247518639287741,"Cntn5/Cntn6/Epha3/Ext1/Foxg1/Ndn/Nexn/Robo1/Robo2/Sema3a",10,"HPP vs STR","HPP","STR"
"87","BP","GO:0008038","neuron recognition","7/444","48/19219",0.000108791232924542,0.0132306876349001,0.0126761606622199,"Cntn5/Cntn6/Epha3/Foxg1/Robo1/Robo2/Sema3a",7,"HPP vs PFC","HPP","PFC"
"88","BP","GO:0008202","steroid metabolic process","1/1","315/19219",0.0163900306987877,0.0194470704382768,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"89","BP","GO:0008366","axon ensheathment","1/1","154/19219",0.00801290389718501,0.0139455346672162,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"90","BP","GO:0008637","apoptotic mitochondrial changes","1/1","103/19219",0.00535927987928608,0.0118779141814381,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"91","BP","GO:0008643","carbohydrate transport","1/1","140/19219",0.0072844580883501,0.0136428562773567,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"92","BP","GO:0008645","hexose transmembrane transport","1/1","105/19219",0.00546334356626255,0.0119620788567765,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"93","BP","GO:0009100","glycoprotein metabolic process","1/1","318/19219",0.0165461262292521,0.0194470704382768,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"94","BP","GO:0009101","glycoprotein biosynthetic process","1/1","258/19219",0.0134242156199592,0.0175646965822599,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"95","BP","GO:0009117","nucleotide metabolic process","1/1","481/19219",0.0250273167178314,0.0253069515414944,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"96","BP","GO:0009132","nucleoside diphosphate metabolic process","1/1","118/19219",0.00613975753160934,0.0126283649229692,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"97","BP","GO:0009135","purine nucleoside diphosphate metabolic process","1/1","91/19219",0.00473489775742764,0.0118441743989242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"98","BP","GO:0009141","nucleoside triphosphate metabolic process","1/1","220/19219",0.0114470055674073,0.0159692514427523,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"99","BP","GO:0009144","purine nucleoside triphosphate metabolic process","1/1","204/19219",0.0106144960715958,0.0152882529625372,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"100","BP","GO:0009150","purine ribonucleotide metabolic process","1/1","360/19219",0.0187314636557575,0.0209715149795388,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"101","BP","GO:0009179","purine ribonucleoside diphosphate metabolic process","1/1","91/19219",0.00473489775742764,0.0118441743989242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"102","BP","GO:0009185","ribonucleoside diphosphate metabolic process","1/1","103/19219",0.00535927987928608,0.0118779141814381,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"103","BP","GO:0009199","ribonucleoside triphosphate metabolic process","1/1","204/19219",0.0106144960715958,0.0152882529625372,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"104","BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","1/1","198/19219",0.0103023050106665,0.0152429199476619,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"105","BP","GO:0009250","glucan biosynthetic process","1/1","41/19219",0.00213330558301661,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"106","BP","GO:0009259","ribonucleotide metabolic process","1/1","380/19219",0.0197721005255217,0.0216893951219359,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"107","BP","GO:0009266","response to temperature stimulus","1/1","149/19219",0.00775274467974407,0.013802427413446,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"108","BP","GO:0009306","protein secretion","1/1","353/19219",0.0183672407513398,0.0207347437172089,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"109","BP","GO:0009408","response to heat","1/1","86/19219",0.00447473853998648,0.0117950632388964,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"110","BP","GO:0009566","fertilization","1/3","175/19219",0.0270701341232802,0.038812262246863,0.00817100257828695,"Sly",1,"CTX vs STR","CTX","STR"
"111","BP","GO:0009581","detection of external stimulus","1/1","112/19219",0.00582756647067995,0.0121240175999203,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"112","BP","GO:0009582","detection of abiotic stimulus","1/1","112/19219",0.00582756647067995,0.0121240175999203,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"113","BP","GO:0009611","response to wounding","1/1","439/19219",0.0228419792913261,0.0238522976061348,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"114","BP","GO:0009612","response to mechanical stimulus","1/1","148/19219",0.00770071283625573,0.0137548916779173,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"115","BP","GO:0009743","response to carbohydrate","1/1","183/19219",0.00952182735834317,0.0147303483064967,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"116","BP","GO:0009746","response to hexose","1/1","168/19219",0.00874134970602014,0.014336239654039,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"117","BP","GO:0009749","response to glucose","1/1","167/19219",0.00868931786253169,0.0142978775738021,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"118","BP","GO:0009755","hormone-mediated signaling pathway","1/1","139/19219",0.00723242624486176,0.0136428562773567,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"119","BP","GO:0009896","positive regulation of catabolic process","1/1","443/19219",0.023050106665279,0.0240234317068071,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"120","BP","GO:0009994","oocyte differentiation","1/1","57/19219",0.0029658150788282,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"121","BP","GO:0010001","glial cell differentiation","1/1","225/19219",0.0117071647848482,0.0160837374538709,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"122","BP","GO:0010256","endomembrane system organization","1/1","470/19219",0.024454966439461,0.024454966439461,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"123","BP","GO:0010466","negative regulation of peptidase activity","1/1","221/19219",0.0114990374108953,0.0159692514427523,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"124","BP","GO:0010559","regulation of glycoprotein biosynthetic process","1/1","39/19219",0.00202924189604037,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"125","BP","GO:0010560","positive regulation of glycoprotein biosynthetic process","1/1","21/19219",0.00109266871325264,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"126","BP","GO:0010563","negative regulation of phosphorus metabolic process","1/1","394/19219",0.0205005463343565,0.0220431617020903,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"127","BP","GO:0010594","regulation of endothelial cell migration","1/1","154/19219",0.00801290389718501,0.0139455346672162,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"128","BP","GO:0010595","positive regulation of endothelial cell migration","1/1","97/19219",0.0050470888183568,0.01186393605354,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"129","BP","GO:0010608","post-transcriptional regulation of gene expression","1/1","476/19219",0.0247671575003899,0.0250906091841637,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"130","BP","GO:0010611","regulation of cardiac muscle hypertrophy","1/1","70/19219",0.0036422290441751,0.0113013164056405,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"131","BP","GO:0010613","positive regulation of cardiac muscle hypertrophy","1/1","39/19219",0.00202924189604037,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"132","BP","GO:0010631","epithelial cell migration","1/1","290/19219",0.0150892346115821,0.0186214872592933,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"133","BP","GO:0010632","regulation of epithelial cell migration","1/1","218/19219",0.0113429418804306,0.0159152905454104,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"134","BP","GO:0010634","positive regulation of epithelial cell migration","1/1","141/19219",0.00733648993183822,0.0136428562773567,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"135","BP","GO:0010638","positive regulation of organelle organization","1/1","462/19219",0.0240387116915554,0.0244897194155996,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"136","BP","GO:0010639","negative regulation of organelle organization","1/1","335/19219",0.0174306675685519,0.0201379840206887,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"137","BP","GO:0010656","negative regulation of muscle cell apoptotic process","1/1","61/19219",0.00317394245278113,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"138","BP","GO:0010657","muscle cell apoptotic process","1/1","100/19219",0.00520318434882139,0.0118779141814381,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"139","BP","GO:0010660","regulation of muscle cell apoptotic process","1/1","97/19219",0.0050470888183568,0.01186393605354,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"140","BP","GO:0010675","regulation of cellular carbohydrate metabolic process","1/1","148/19219",0.00770071283625573,0.0137548916779173,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"141","BP","GO:0010676","positive regulation of cellular carbohydrate metabolic process","1/1","56/19219",0.00291378323534008,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"142","BP","GO:0010720","positive regulation of cell development","1/1","340/19219",0.0176908267859929,0.0202234083048297,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"143","BP","GO:0010721","negative regulation of cell development","1/1","182/19219",0.00946979551485516,0.0146917113273324,NA,"Igf1",1,"PFC vs STR","PFC","STR"
