"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","geneID","Dataset","Region","Comparison"
"1022","BP","GO:0045089","positive regulation of innate immune response","7/214","126/16153",0.00144879143018422,0.0222931833157665,0.0181168793336345,7,"Il18rap/Sh2d1b1/Ulbp1/Masp1/Trem3/Klri1/Adam8","VTA vs HPP","VTA","HPP"
"1023","BP","GO:0045103","intermediate filament-based process","13/1792","46/16153",0.0011106209666044,0.0413937186326951,0.0378737402294277,13,"Nefh/Krt10/Krt23/Gfap/Dsp/Arhgef28/Krt1/Krt8/Krt18/Pkp2/Synm/Bfsp2/Krt15","HPP vs CTX","HPP","CTX"
"1024","BP","GO:0045103","intermediate filament-based process","14/1861","46/16153",0.00046401067460018,0.0214085863073047,0.0199139963590842,14,"Nefh/Krt10/Krt23/Gfap/Dsp/Arhgef28/Eppk1/Plec/Krt1/Krt8/Krt18/Pkp2/Synm/Krt15","HPP vs STR","HPP","STR"
"1025","BP","GO:0045103","intermediate filament-based process","17/2188","46/16153",5.75671703525424e-05,0.00413212663037015,0.00379793799208981,17,"Nefh/Krt10/Krt23/Gfap/Dsp/Arhgef28/Fam83h/Eppk1/Plec/Krt1/Krt8/Krt18/Pkp2/Bfsp1/Synm/Bfsp2/Krt15","HPP vs PFC","HPP","PFC"
"1026","BP","GO:0045104","intermediate filament cytoskeleton organization","13/1792","45/16153",0.000885426654768069,0.0355928494236547,0.0325661568379092,13,"Nefh/Krt10/Krt23/Gfap/Dsp/Arhgef28/Krt1/Krt8/Krt18/Pkp2/Synm/Bfsp2/Krt15","HPP vs CTX","HPP","CTX"
"1027","BP","GO:0045104","intermediate filament cytoskeleton organization","14/1861","45/16153",0.000360586788348906,0.0177539822336152,0.0165145298472523,14,"Nefh/Krt10/Krt23/Gfap/Dsp/Arhgef28/Eppk1/Plec/Krt1/Krt8/Krt18/Pkp2/Synm/Krt15","HPP vs STR","HPP","STR"
"1028","BP","GO:0045104","intermediate filament cytoskeleton organization","17/2188","45/16153",4.14920451940784e-05,0.00310500235310405,0.00285388311086821,17,"Nefh/Krt10/Krt23/Gfap/Dsp/Arhgef28/Fam83h/Eppk1/Plec/Krt1/Krt8/Krt18/Pkp2/Bfsp1/Synm/Bfsp2/Krt15","HPP vs PFC","HPP","PFC"
"1029","BP","GO:0045109","intermediate filament organization","10/1792","26/16153",0.000273535622199322,0.0146609730055264,0.0134142546614157,10,"Nefh/Krt10/Krt23/Gfap/Dsp/Krt1/Krt8/Pkp2/Bfsp2/Krt15","HPP vs CTX","HPP","CTX"
"1030","BP","GO:0045109","intermediate filament organization","11/1861","26/16153",6.82868041389604e-05,0.00480313417164428,0.00446781469048618,11,"Nefh/Krt10/Krt23/Gfap/Dsp/Eppk1/Plec/Krt1/Krt8/Pkp2/Krt15","HPP vs STR","HPP","STR"
"1031","BP","GO:0045109","intermediate filament organization","13/2188","26/16153",9.2410122603763e-06,0.000880604737294824,0.000809385211770889,13,"Nefh/Krt10/Krt23/Gfap/Dsp/Eppk1/Plec/Krt1/Krt8/Pkp2/Bfsp1/Bfsp2/Krt15","HPP vs PFC","HPP","PFC"
"1032","BP","GO:0045109","intermediate filament organization","5/436","26/16153",0.000576330432936903,0.0351195016586626,0.0316893958407309,5,"Nefh/Gfap/Nefl/Krt1/Bfsp2","VTA vs PFC","VTA","PFC"
"1033","BP","GO:0045123","cellular extravasation","2/7","74/16153",0.000428386209472379,0.0222950183823276,0.0108211828945015,2,"Ptger3/Elane","CTX vs STR","CTX","STR"
"1034","BP","GO:0045123","cellular extravasation","3/57","74/16153",0.00226145546324306,0.0338245464816892,0.0267103893249316,3,"Ptger4/Cd177/Elane","VTA vs STR","VTA","STR"
"1035","BP","GO:0045123","cellular extravasation","4/60","74/16153",0.000162978139980927,0.00663626613734838,0.00537720639476546,4,"Itgb7/Ptger3/Lyve1/Elane","PFC vs STR","PFC","STR"
"1036","BP","GO:0045123","cellular extravasation","5/224","74/16153",0.00363577728077414,0.0400179512783194,0.0312977366063108,5,"Ccl2/Ptger4/Tnf/Cd177/Icam1","VTA vs CTX","VTA","CTX"
"1037","BP","GO:0045123","cellular extravasation","7/114","74/16153",8.8254405129423e-07,0.00010583220607571,9.10946072033253e-05,7,"Sell/Prtn3/Itgb7/Trem3/Ptger3/Cd177/Lyve1","PFC vs HPP","PFC","HPP"
"1038","BP","GO:0045123","cellular extravasation","9/214","74/16153",5.57233979094242e-07,4.42624503934589e-05,3.59705234300096e-05,9,"Sell/Prtn3/Ccl2/Tnf/Trem3/Cd177/Adam8/Icam1/Ccr2","VTA vs HPP","VTA","HPP"
"1039","BP","GO:0045124","regulation of bone resorption","4/214","40/16153",0.00188410997593045,0.0277761266506748,0.0225726728999772,4,"Fcgr4/Il6/Spp1/Adam8","VTA vs HPP","VTA","HPP"
"1040","BP","GO:0045132","meiotic chromosome segregation","2/17","76/16153",0.00283826344610782,0.0327235079668902,0.0219094020401305,2,"Top2a/Plk1","STR vs CTX","STR","CTX"
"1041","BP","GO:0045132","meiotic chromosome segregation","8/224","76/16153",1.01196750871663e-05,0.000448547760620345,0.0003508058063645,8,"Nuf2/Brip1/Top2a/Bub1/Ccne2/Cpeb1/Plk1/Ttk","VTA vs CTX","VTA","CTX"
"1042","BP","GO:0045137","development of primary sexual characteristics","10/224","191/16153",0.000339693242073388,0.00819260172059347,0.00640737175644618,10,"Cited2/Nefh/Brip1/Ptger4/Adamts1/Il1a/Tiparp/Nup210l/Nupr1/Icam1","VTA vs CTX","VTA","CTX"
"1043","BP","GO:0045137","development of primary sexual characteristics","15/436","191/16153",0.000217196404530602,0.0212129072514279,0.019141052209589,15,"Cited2/Nefh/Rhobtb3/Adamts1/Sox8/Six3/Tnfaip6/Il1a/Cebpb/Nup210l/Pdgfra/Nupr1/Agt/Icam1/Pcyt1b","VTA vs PFC","VTA","PFC"
"1044","BP","GO:0045143","homologous chromosome segregation","4/224","48/16153",0.00434575226559026,0.0449655124010601,0.0351671866885056,4,"Brip1/Ccne2/Cpeb1/Plk1","VTA vs CTX","VTA","CTX"
"1045","BP","GO:0045216","cell-cell junction organization","39/1792","179/16153",2.56802771048051e-05,0.00259989027651796,0.00237880461602405,39,"Epha4/Cdh19/Nfasc/Tgfb2/Perp/Tjp3/Ace/Dsp/Bmp6/Ocln/Pkp2/Cldn1/Cxadr/Cldn9/Vegfa/Crb3/Mpp7/Cdh2/Dsg2/Nphp1/Pard6b/Cldn11/Cgn/Ugt8a/Mpdz/Nphp4/Hopx/Trpv4/Cldn3/Micall2/Cntnap2/Plekha7/Pkp3/Camsap3/Cldn22/Marveld3/Pard3/Cldn2/Shroom2","HPP vs CTX","HPP","CTX"
"1046","BP","GO:0045216","cell-cell junction organization","39/1861","179/16153",5.96760972710233e-05,0.00436764517324138,0.00406272832914819,39,"Nfasc/Tgfb2/Perp/Tjp3/Ace/Tgfb3/Dsp/Bmp6/Ocln/Cdh24/Plec/Pkp2/Cldn1/Heg1/Cxadr/Cldn9/Vegfa/Crb3/Cdh2/Dsg2/Nphp1/Pard6b/Rab13/Cgn/Mpdz/Nphp4/Hopx/Trpv4/Cldn3/Micall2/Cntnap2/Lsr/Plekha7/Pkp3/Camsap3/Cldn22/Marveld3/Pard3/Cldn2","HPP vs STR","HPP","STR"
"1047","BP","GO:0045216","cell-cell junction organization","41/1771","179/16153",3.3011339372449e-06,0.000396136072469388,0.00036022900157304,41,"Epha4/Cdh19/Nfasc/Tgfb2/Perp/Tjp3/Ace/Tgfb3/Dsp/Bmp6/Ocln/Plec/Snai2/Pkp2/Cldn1/Heg1/Cxadr/Cldn9/Vegfa/Crb3/Cdh2/Dsg2/Nphp1/Pard6b/Cgn/Mpdz/Nphp4/Hopx/Trpv4/Cldn3/Micall2/Cntnap2/Plekha7/Pkp3/Camsap3/Cldn22/Cdh1/Marveld3/Pard3/Cldn2/Shroom2","HPP vs VTA","HPP","VTA"
"1048","BP","GO:0045216","cell-cell junction organization","48/2188","179/16153",1.72231637908745e-06,0.000202537077174815,0.000186156749058813,48,"Epha4/Cdh20/Cdh19/Nfasc/Tgfb2/Perp/Tjp3/Ace/Dsp/Bmp6/Ocln/Dlg5/Cdh10/Plec/Pkp2/Cldn1/Heg1/Cxadr/Cldn9/Vegfa/Crb3/Mpp7/Cdh2/Dsg2/Nphp1/Pard6b/Cldn11/Rab13/Cgn/Ugt8a/Mpdz/Nphp4/Hopx/Trpv4/Cldn3/Micall2/Cntnap2/Plekha7/Pkp3/Camsap3/Cldn22/Irx3/Kifc3/Marveld3/Pard3/Nectin1/Cldn2/Shroom2","HPP vs PFC","HPP","PFC"
"1049","BP","GO:0045229","external encapsulating structure organization","56/1771","282/16153",7.11693124039812e-06,0.000686275512466961,0.000624069252564985,56,"Sulf1/Col4a4/Col4a3/Ddr2/Tgfb2/Nr2e1/Col18a1/Aebp1/Mmp28/P3h4/Fkbp10/Sox9/Lamb1/Smoc1/Flrt2/Fbln5/Ecm2/Loxl2/Matn2/Col14a1/Fbln1/Ccdc80/Phldb2/Abi3bp/Col8a1/Adamts5/Ddr1/Efemp2/Ltbp3/Loxl4/Col17a1/Olfml2a/Fap/Col9a3/Adamtsl1/Cyp2j6/Col8a2/Hspg2/Pdpn/Eln/Col1a2/Prdm5/Antxr1/Mia/Spint2/Serpinh1/Apbb1/Csgalnact1/Mmp15/Gfod2/Adamts8/Phldb1/Loxl1/Wdr72/Kif9/Col4a5","HPP vs VTA","HPP","VTA"
"1050","BP","GO:0045229","external encapsulating structure organization","57/1792","282/16153",4.82176732247663e-06,0.000627633379809041,0.000574261611940074,57,"Sulf1/Col4a4/Col4a3/Ddr2/Adamts4/Tgfb2/Aebp1/P3h4/Fkbp10/Gfap/Sox9/Lamb1/Flrt2/Ecm2/Lgals3/Loxl2/Matn2/Col14a1/Chadl/Fbln1/Ccdc80/Phldb2/Abi3bp/Col8a1/Ddr1/Efemp2/Ltbp3/Loxl4/Col17a1/Fap/Creb3l1/Matn4/Col9a3/Hapln2/Adamtsl4/Adamtsl1/Cyp2j6/Col8a2/Hspg2/Pdpn/Pdgfra/Col1a2/Prdm5/Antxr1/Mia/Spint2/Aplp1/Serpinh1/Apbb1/Csgalnact1/Mmp15/Gfod2/Phldb1/Loxl1/Wdr72/Kif9/Col4a5","HPP vs CTX","HPP","CTX"
"1051","BP","GO:0045229","external encapsulating structure organization","62/1861","282/16153",3.35118073622439e-07,5.18571281925465e-05,4.82368451235185e-05,62,"Sulf1/Col4a4/Col4a3/Elf3/Ddr2/Tgfb2/Col18a1/Lum/Aebp1/P3h4/Fkbp10/Gfap/Sox9/Lamb1/Flrt2/Fbln5/Ecm2/Lgals3/Loxl2/Matn2/Tnfrsf11b/Col14a1/Chadl/Fbln1/Ccdc80/Phldb2/Abi3bp/Col8a1/Adamts5/Ddr1/Vit/Mkx/Efemp2/Ltbp3/Loxl4/Col17a1/Fap/Creb3l1/Matn4/Col9a3/Adamtsl1/Cyp2j6/Col8a2/Hspg2/Pdpn/Col1a2/Prdm5/Antxr1/Mia/Spint2/Aplp1/Serpinh1/Apbb1/Csgalnact1/Mmp15/Aplp2/Mpzl3/Loxl1/Wdr72/Kif9/Col4a5/Col6a5","HPP vs STR","HPP","STR"
"1052","BP","GO:0045229","external encapsulating structure organization","69/2188","282/16153",4.78860021786196e-07,6.15502172188909e-05,5.65723002482297e-05,69,"Sulf1/Col4a4/Col4a3/Tnr/Ddr2/Adamts4/Tgfb2/Nr2e1/Col18a1/Lum/Aebp1/P3h4/Fkbp10/Gfap/Sox9/Lamb1/Flrt2/Fbln5/Ecm2/Loxl2/Sema5a/Matn2/Col14a1/Chadl/Fbln1/Adamts20/Phldb2/Abi3bp/Col8a1/Adamts5/Noxo1/Ddr1/Vit/Efemp2/Ltbp3/Loxl4/Col17a1/Fap/Creb3l1/Tcf15/Matn4/Col9a3/Hapln2/Adamtsl4/Adamtsl1/Cyp2j6/Col8a2/Hspg2/Pdpn/Pdgfra/Adamts3/Col1a2/Prdm5/Antxr1/Mia/Spint2/Aplp1/Serpinh1/Apbb1/Csgalnact1/Mmp15/Gfod2/Phldb1/Loxl1/Wdr72/Kif9/Col4a5/Gpm6b/Col6a5","HPP vs PFC","HPP","PFC"
"1053","BP","GO:0045428","regulation of nitric oxide biosynthetic process","6/224","66/16153",0.000301944126442652,0.00744644161452554,0.00582380558876725,6,"Ptgs2/Tnf/Il1b/Klf4/Zc3h12a/Icam1","VTA vs CTX","VTA","CTX"
"1054","BP","GO:0045428","regulation of nitric oxide biosynthetic process","7/214","66/16153",2.60679794446071e-05,0.00100807620510132,0.000819227775066668,7,"Ptgs2/Ulbp1/Tnf/Il6/Hrh1/Mmp8/Icam1","VTA vs HPP","VTA","HPP"
"1055","BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","5/224","44/16153",0.000342838243315032,0.00820809808812631,0.00641949134812703,5,"Ptgs2/Tnf/Il1b/Klf4/Icam1","VTA vs CTX","VTA","CTX"
"1056","BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","7/214","44/16153",1.6413915977405e-06,0.000114858331089508,9.33412916108571e-05,7,"Ptgs2/Ulbp1/Tnf/Il6/Hrh1/Mmp8/Icam1","VTA vs HPP","VTA","HPP"
"1057","BP","GO:0045453","bone resorption","2/4","64/16153",9.22501019613716e-05,0.0234930771527559,0.00845301149228348,2,"Il7/Nox4","PFC vs CTX","PFC","CTX"
"1058","BP","GO:0045453","bone resorption","5/214","64/16153",0.00157468951766142,0.0238557344969429,0.0193867092543341,5,"Fcgr4/Ctss/Il6/Spp1/Adam8","VTA vs HPP","VTA","HPP"
"1059","BP","GO:0045494","photoreceptor cell maintenance","13/1771","41/16153",0.000290257029432233,0.0126402254752747,0.0114944740433053,13,"Bsg/Cep290/Bbs10/Esrrb/Mak/Adgrv1/Bbs1/Crb2/Abca4/Crocc/Nphp4/Lca5/Tulp1","HPP vs VTA","HPP","VTA"
"1060","BP","GO:0045494","photoreceptor cell maintenance","13/1792","41/16153",0.000326236176373676,0.017149357463797,0.0156910355276084,13,"Bsg/Cep290/Atp1b2/Esrrb/Mak/Adgrv1/Bbs1/Crb2/Map1a/Abca4/Nphp4/Lca5/Tulp1","HPP vs CTX","HPP","CTX"
"1061","BP","GO:0045494","photoreceptor cell maintenance","14/1861","41/16153",0.000118688140575039,0.0077447586669206,0.00720407661118751,14,"Bsg/Cep290/Ush1g/Esrrb/Mak/Adgrv1/Bbs1/Crb2/Abca4/Nphp4/Nxnl1/Lca5/Tulp1/Rho","HPP vs STR","HPP","STR"
"1062","BP","GO:0045494","photoreceptor cell maintenance","15/2188","41/16153",0.000177562947274072,0.00991303444024038,0.00911131082982108,15,"Bsg/Atp1b2/Ush1g/Esrrb/Mak/Adgrv1/Bbs1/Crb2/Map1a/Abca4/Crocc/Nphp4/Cngb1/Lca5/Rho","HPP vs PFC","HPP","PFC"
"1063","BP","GO:0045579","positive regulation of B cell differentiation","1/4","16/16153",0.00395659620276712,0.0432551767961808,0.015563585143889,1,"Il7","PFC vs CTX","PFC","CTX"
"1064","BP","GO:0045580","regulation of T cell differentiation","11/214","172/16153",1.86650512938675e-05,0.000783665510752523,0.000636857163696021,11,"Cd28/Lilrb4a/Cd83/Egr3/Socs1/Tnfsf9/Anxa1/Il6/Adam8/Ccr2/Rag1","VTA vs HPP","VTA","HPP"
"1065","BP","GO:0045582","positive regulation of T cell differentiation","10/214","114/16153",2.76926674387293e-06,0.000176932064353098,0.000143786412856926,10,"Lilrb4a/Cd83/Egr3/Socs1/Tnfsf9/Anxa1/Il6/Adam8/Ccr2/Rag1","VTA vs HPP","VTA","HPP"
"1066","BP","GO:0045619","regulation of lymphocyte differentiation","11/214","201/16153",7.78323887145287e-05,0.00219951336953846,0.00178746649790755,11,"Cd28/Lilrb4a/Cd83/Egr3/Socs1/Tnfsf9/Anxa1/Il6/Adam8/Ccr2/Rag1","VTA vs HPP","VTA","HPP"
"1067","BP","GO:0045621","positive regulation of lymphocyte differentiation","10/214","128/16153",7.85879103944821e-06,0.000427721978980339,0.000347594480867602,10,"Lilrb4a/Cd83/Egr3/Socs1/Tnfsf9/Anxa1/Il6/Adam8/Ccr2/Rag1","VTA vs HPP","VTA","HPP"
"1068","BP","GO:0045624","positive regulation of T-helper cell differentiation","3/214","20/16153",0.0022131736390076,0.0312717179088622,0.025413415925649,3,"Anxa1/Il6/Ccr2","VTA vs HPP","VTA","HPP"
"1069","BP","GO:0045625","regulation of T-helper 1 cell differentiation","2/114","10/16153",0.00214115071914068,0.0373706360832224,0.032166611102335,2,"Ccr7/Anxa1","PFC vs HPP","PFC","HPP"
"1070","BP","GO:0045655","regulation of monocyte differentiation","2/57","15/16153",0.00124726610401979,0.0223653606871494,0.0176613599732868,2,"Cd74/Cd4","VTA vs STR","VTA","STR"
"1071","BP","GO:0045665","negative regulation of neuron differentiation","22/2188","81/16153",0.000871489727914953,0.031481854419516,0.0289357373712939,22,"Cntn2/Aspm/Lmx1a/Nr2e1/Cd24a/Sox9/Id4/Olig2/Sox8/Six3/Nkx2-2/Bmp7/Sox2/Rap1gap/Trp73/Dtx1/Mag/Zfp536/Apbb1/Fuom/Irx3/Dixdc1","HPP vs PFC","HPP","PFC"
"1072","BP","GO:0045670","regulation of osteoclast differentiation","6/214","70/16153",0.000326267544631684,0.00699927236257314,0.00568806038239948,6,"Lilrb4a/Tnf/Cebpb/Pilrb1/Clec2i/Adam8","VTA vs HPP","VTA","HPP"
"1073","BP","GO:0045685","regulation of glial cell differentiation","10/436","92/16153",0.000185199880627519,0.020121716760071,0.0181564377992157,10,"Cntn2/Aspa/Enpp2/Olig2/Il33/Opalin/Nkx2-2/Dusp15/Mag/Nkx6-2","VTA vs PFC","VTA","PFC"
"1074","BP","GO:0045687","positive regulation of glial cell differentiation","7/436","52/16153",0.000466032717514582,0.0317534156679427,0.0286520739438939,7,"Aspa/Enpp2/Olig2/Il33/Nkx2-2/Mag/Nkx6-2","VTA vs PFC","VTA","PFC"
"1075","BP","GO:0045723","positive regulation of fatty acid biosynthetic process","2/57","19/16153",0.00201294241554875,0.0313683526423013,0.0247707951387077,2,"Cd74/Anxa1","VTA vs STR","VTA","STR"
"1076","BP","GO:0045732","positive regulation of protein catabolic process","10/224","190/16153",0.000325788333380831,0.00791544987769723,0.00619061339921314,10,"Dtl/Tnf/Il1b/Trib3/Aurka/Tiparp/Plk3/Cdc20/Plk1/Nupr1","VTA vs CTX","VTA","CTX"
"1077","BP","GO:0045765","regulation of angiogenesis","11/214","270/16153",0.000973368123307531,0.0160715107550609,0.013060746728473,11,"Cxcr2/Serpinf1/Ccl2/Tnf/Il1a/Mmp9/Hpse/Ppp1r15a/Camp/Ngp/Ccr2","VTA vs HPP","VTA","HPP"
"1078","BP","GO:0045765","regulation of angiogenesis","13/224","270/16153",0.000104569148896115,0.00319289634608364,0.0024971400498735,13,"Chil1/Akt3/Ccl2/Adamts1/Tnf/Creb3l1/Il1b/Il1a/Klf4/Zc3h12a/Cxcl10/Epha1/Ppp1r15a","VTA vs CTX","VTA","CTX"
"1079","BP","GO:0045780","positive regulation of bone resorption","3/214","21/16153",0.002557003196505,0.0340046714684533,0.0276343903447003,3,"Fcgr4/Spp1/Adam8","VTA vs HPP","VTA","HPP"
"1080","BP","GO:0045785","positive regulation of cell adhesion","2/4","465/16153",0.00477421928493004,0.0432551767961808,0.015563585143889,2,"Il7/Cxcl13","PFC vs CTX","PFC","CTX"
"1081","BP","GO:0045785","positive regulation of cell adhesion","20/224","465/16153",7.8230755115924e-06,0.000351502570931823,0.000274907498511185,20,"Cited2/Lilrb4a/Il12b/Ccl2/Cd83/Egr3/Olfm4/Ptger4/Socs1/Nfkbiz/Tnf/Tnfsf9/Il1b/Il1a/Sdc4/Cxcl13/Spp1/Epha1/Tnfsf13b/Icam1","VTA vs CTX","VTA","CTX"
"1082","BP","GO:0045785","positive regulation of cell adhesion","23/214","465/16153",5.94669209989003e-08,8.32253718170324e-06,6.76343076423583e-06,23,"Cd28/Cited2/Lilrb4a/Alox15/Ccl2/Cd83/Egr3/Olfm4/Socs1/Tnf/Tnfsf9/Anxa1/B2m/Il1a/Il6/Hpse/Spp1/Plaur/Adam8/Tnfsf13b/Icam1/Ccr2/Rag1","VTA vs HPP","VTA","HPP"
"1083","BP","GO:0045785","positive regulation of cell adhesion","8/60","465/16153",0.000305434432282484,0.0110550295906688,0.00895762384734888,8,"H2-Ab1/H2-Aa/H2-Eb1/Anxa1/Cxcl13/Cd4/Elane/Rag1","PFC vs STR","PFC","STR"
"1084","BP","GO:0045785","positive regulation of cell adhesion","9/57","465/16153",3.312047777435e-05,0.00139853888408465,0.00110439080388495,9,"Ptger4/H2-Ab1/H2-Aa/H2-Eb1/Cd74/Anxa1/Cd4/Tnfsf13b/Elane","VTA vs STR","VTA","STR"
"1085","BP","GO:0045786","negative regulation of cell cycle","27/224","354/16153",6.07761386387416e-13,3.68320578822546e-10,2.8806073510608e-10,27,"Nabp1/Ptgs2/Nuf2/Dtl/Nek2/Dna2/Ccl2/Birc5/Ccnb1/Pbk/Nr4a1/Cdkn1a/Tnf/Ppp1r10/Spc25/Bub1/Aurka/Cenpe/Klf4/Stil/Plk3/Cdc20/Cdca8/Clspn/Plk1/Nupr1/Ttk","VTA vs CTX","VTA","CTX"
"1086","BP","GO:0045786","negative regulation of cell cycle","3/17","354/16153",0.0056484398459241,0.0495713825284086,0.0331895758425077,3,"Nabp1/Ccnb1/Plk1","STR vs CTX","STR","CTX"
"1087","BP","GO:0045787","positive regulation of cell cycle","20/224","310/16153",1.26606086905311e-08,1.01284869524248e-06,7.92141293422958e-07,20,"Dtl/Cited2/Birc5/Rrm2/Ccnb1/Pbk/Adamts1/Ppp1r10/Cdca5/Nusap1/Il1b/Il1a/Ube2c/Aurka/Cenpe/Stil/Cdca8/Asns/Rad51ap1/Nupr1","VTA vs CTX","VTA","CTX"
"1088","BP","GO:0045833","negative regulation of lipid metabolic process","7/224","88/16153",0.0002199774582577,0.00572639732607346,0.00447857197806194,7,"Adora1/Apod/Tnf/Il1b/Trib3/Insig1/Hcar2","VTA vs CTX","VTA","CTX"
"1089","BP","GO:0045833","negative regulation of lipid metabolic process","9/436","88/16153",0.00060723951371573,0.0358985712520181,0.0323923740598205,9,"Adora1/Gpld1/Apod/Tnf/Plin5/Trib3/Insig1/Hcar2/Dgat2","VTA vs PFC","VTA","PFC"
"1090","BP","GO:0045834","positive regulation of lipid metabolic process","12/436","145/16153",0.000570502499083786,0.0351195016586626,0.0316893958407309,12,"Erbb4/Adora1/Ptgs2/Gpld1/Tnf/Plin5/Fgf1/Il1a/Pdgfra/Dgat2/Ces1d/Agt","VTA vs PFC","VTA","PFC"
"1091","BP","GO:0045837","negative regulation of membrane potential","3/214","17/16153",0.00135934265295832,0.0212505747715132,0.0172695883514133,3,"Pmaip1/Il6/Ltf","VTA vs HPP","VTA","HPP"
"1092","BP","GO:0045839","negative regulation of mitotic nuclear division","10/224","56/16153",4.38763693326677e-09,3.69011516438846e-07,2.88601112182756e-07,10,"Nuf2/Birc5/Ccnb1/Spc25/Bub1/Cenpe/Cdc20/Cdca8/Plk1/Ttk","VTA vs CTX","VTA","CTX"
"1093","BP","GO:0045839","negative regulation of mitotic nuclear division","2/17","56/16153",0.00155273491161443,0.021738288762602,0.0145544575675137,2,"Ccnb1/Plk1","STR vs CTX","STR","CTX"
"1094","BP","GO:0045839","negative regulation of mitotic nuclear division","8/436","56/16153",0.000120517276208307,0.015245027371931,0.0137560524544839,8,"Nuf2/Aurkb/Birc5/Ccnb1/Spc25/Cdc20/Fgfr2/Chek1","VTA vs PFC","VTA","PFC"
"1095","BP","GO:0045840","positive regulation of mitotic nuclear division","4/224","37/16153",0.0016607202082698,0.0237199365329395,0.0185511827120583,4,"Nusap1/Il1b/Il1a/Cenpe","VTA vs CTX","VTA","CTX"
"1096","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","10/224","46/16153",5.66914459225586e-10,7.43791770503969e-08,5.81713910371685e-08,10,"Nuf2/Birc5/Ccnb1/Spc25/Bub1/Cenpe/Cdc20/Cdca8/Plk1/Ttk","VTA vs CTX","VTA","CTX"
"1097","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","2/17","46/16153",0.0010500322209616,0.0187833074656385,0.0125760060725901,2,"Ccnb1/Plk1","STR vs CTX","STR","CTX"
"1098","BP","GO:0045860","positive regulation of protein kinase activity","14/224","323/16153",0.000172465127070193,0.00471574255214783,0.00368814653388455,14,"Adora1/Chil1/Il12b/Socs1/Cdkn1a/Tnf/Hbegf/Il1rn/Il1b/Tpx2/Sdc4/Cenpe/Stil/Clspn","VTA vs CTX","VTA","CTX"
"1099","BP","GO:0045861","negative regulation of proteolysis","13/224","255/16153",5.8644393851891e-05,0.00196279195749186,0.00153508472413596,13,"Ptgs2/Ifi204/Birc5/Serpinb1a/Spock1/Itih3/Pbk/Nr4a1/Tnf/Klf4/Timp4/Ppp1r15a/Bcl2a1d","VTA vs CTX","VTA","CTX"
"1100","BP","GO:0045861","negative regulation of proteolysis","19/214","255/16153",1.32241285706513e-09,1.22154291481886e-06,9.92704598314496e-07,19,"Il1r2/Serpinb2/Serpinb10/Ptgs2/Serpinf1/Itih3/Pbk/Tnf/Slpi/Mmp9/Il6/Col28a1/Timp4/Plaur/Ppp1r15a/Bcl2a1d/Ngp/Ltf/Rag1","VTA vs HPP","VTA","HPP"
"1101","BP","GO:0045861","negative regulation of proteolysis","8/114","255/16153",0.000450404315949591,0.0109812861793424,0.00945209391533311,8,"Serpinb2/Hspa1b/Slpi/Mmp9/Plaur/Ngp/Ltf/Rag1","PFC vs HPP","PFC","HPP"
"1102","BP","GO:0045862","positive regulation of proteolysis","12/224","327/16153",0.0020921373206671,0.0283562413710252,0.0221772016114212,12,"Ifi204/Tnf/Pmaip1/Il1b/Trib3/Aurka/Plk3/Cdc20/Zc3h12a/Spon1/Plk1/Nupr1","VTA vs CTX","VTA","CTX"
"1103","BP","GO:0045930","negative regulation of mitotic cell cycle","21/224","224/16153",5.31117926819027e-12,1.58369709087855e-09,1.23859750015117e-09,21,"Nabp1/Nuf2/Dtl/Ccl2/Birc5/Ccnb1/Pbk/Cdkn1a/Tnf/Ppp1r10/Spc25/Bub1/Cenpe/Klf4/Stil/Plk3/Cdc20/Cdca8/Clspn/Plk1/Ttk","VTA vs CTX","VTA","CTX"
"1104","BP","GO:0045930","negative regulation of mitotic cell cycle","3/17","224/16153",0.00154980874821925,0.021738288762602,0.0145544575675137,3,"Nabp1/Ccnb1/Plk1","STR vs CTX","STR","CTX"
"1105","BP","GO:0045931","positive regulation of mitotic cell cycle","11/224","123/16153",1.12750277426308e-06,5.96485338642405e-05,4.66506665684063e-05,11,"Dtl/Birc5/Rrm2/Ccnb1/Adamts1/Ppp1r10/Cdca5/Ube2c/Cenpe/Stil/Asns","VTA vs CTX","VTA","CTX"
"1106","BP","GO:0045932","negative regulation of muscle contraction","4/224","27/16153",0.000491775919503985,0.0102090190884372,0.0079843965078695,4,"Adora1/Ptgs2/Ptger4/Zc3h12a","VTA vs CTX","VTA","CTX"
"1107","BP","GO:0045936","negative regulation of phosphate metabolic process","15/224","419/16153",0.000773880508433679,0.0138405732392268,0.0108246075044916,15,"Sh2d1b1/Lilrb4a/Gadd45b/Ccnb1/Pbk/Socs1/Cdkn1a/Tnf/Il1b/Trib3/Zc3h12a/Epha1/Ppp1r15a/Plk1/Nupr1","VTA vs CTX","VTA","CTX"
"1108","BP","GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","2/57","17/16153",0.00160820335421662,0.0266473188692349,0.0210427141084706,2,"Sh2d1b1/Klrb1b","VTA vs STR","VTA","STR"
