"Cluster" "ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"486" "blue" "BP" "GO:0071496" "cellular response to external stimulus" "10/180" "232/14705" 0.000580285315579795 0.00977023862862068 0.00744610962726247 "Nuak2/Klf10/Atf4/Cdkn1a/Pmaip1/Chka/Prkab2/Jun/Zc3h12a/Sesn2" 10
"487" "blue" "BP" "GO:0001704" "formation of primary germ layer" "6/180" "85/14705" 0.000608056172252205 0.0101824757926342 0.00776028446293995 "Kdm6b/Ets2/Dusp1/Nr4a3/Epha2/Dusp4" 6
"488" "blue" "BP" "GO:1902106" "negative regulation of leukocyte differentiation" "6/180" "86/14705" 0.000647118840814837 0.0107783557464751 0.00821441743037736 "Irf1/Myc/Tob2/Socs1/Zc3h12a/Nfkbid" 6
"489" "blue" "BP" "GO:0050778" "positive regulation of immune response" "14/180" "420/14705" 0.000668636642381896 0.0110651190121976 0.00843296590138259 "Arid5a/Irf1/Nlrp3/Nfkbiz/Tnf/Clcf1/Tlr2/Ripk2/Nr4a3/Pde4b/Zc3h12a/Wnk1/Nfkbid/Trex1" 14
"490" "blue" "BP" "GO:2001242" "regulation of intrinsic apoptotic signaling pathway" "8/180" "156/14705" 0.000671479139539425 0.0110651190121976 0.00843296590138259 "Ptgs2/Ddit3/Myc/Pmaip1/Mcl1/Nupr1/Herpud1/Gpx1" 8
"491" "blue" "BP" "GO:1901222" "regulation of NIK/NF-kappaB signaling" "6/180" "87/14705" 0.000688099149102379 0.011229677982378 0.00855837984250408 "Nlrp3/Tnf/Cd14/Tlr2/Zc3h12a/Birc3" 6
"492" "blue" "BP" "GO:0019221" "cytokine-mediated signaling pathway" "12/180" "326/14705" 0.000688714918222018 0.011229677982378 0.00855837984250408 "Irf1/Nfkbia/Klf6/Socs1/Tnf/Egr1/Il1a/Ripk2/Tnip2/Wnk1/Casp4/Trex1" 12
"493" "blue" "BP" "GO:0042116" "macrophage activation" "6/180" "88/14705" 0.000731060719070208 0.0118577283124581 0.00903703054766866 "Jmjd6/Tnf/Tlr2/Jun/Tnip2/Trex1" 6
"494" "blue" "BP" "GO:0045655" "regulation of monocyte differentiation" "3/180" "15/14705" 0.000736419808350168 0.0118824404493168 0.00905586420027098 "Zfp36l1/Myc/Jun" 3
"495" "blue" "BP" "GO:0010573" "vascular endothelial growth factor production" "4/180" "34/14705" 0.000755774252943676 0.0120690135856676 0.00919805561233134 "Ptgs2/Atf4/Tnf/Il1a" 4
"496" "blue" "BP" "GO:0032735" "positive regulation of interleukin-12 production" "4/180" "34/14705" 0.000755774252943676 0.0120690135856676 0.00919805561233134 "Rel/Irf1/Tnfsf9/Tlr2" 4
"497" "blue" "BP" "GO:0032623" "interleukin-2 production" "5/180" "59/14705" 0.000762428508402485 0.0121128385591328 0.00923145557002308 "Tnfaip3/Cd83/Il1a/Ripk2/Pde4b" 5
"498" "blue" "BP" "GO:1903707" "negative regulation of hemopoiesis" "6/180" "90/14705" 0.000823186827636015 0.0127025352896806 0.00968087616960129 "Irf1/Myc/Tob2/Socs1/Zc3h12a/Nfkbid" 6
"499" "blue" "BP" "GO:0030330" "DNA damage response, signal transduction by p53 class mediator" "5/180" "60/14705" 0.000823598410618719 0.0127025352896806 0.00968087616960129 "Ddx5/Cdkn1a/Pmaip1/Rbm38/Sesn2" 5
"500" "blue" "BP" "GO:0061614" "miRNA transcription" "5/180" "60/14705" 0.000823598410618719 0.0127025352896806 0.00968087616960129 "Ddx5/Myc/Tnf/Egr1/Jun" 5
"501" "blue" "BP" "GO:0150076" "neuroinflammatory response" "5/180" "60/14705" 0.000823598410618719 0.0127025352896806 0.00968087616960129 "Ptgs2/Tnf/Tlr2/Jun/Nupr1" 5
"502" "blue" "BP" "GO:2001244" "positive regulation of intrinsic apoptotic signaling pathway" "5/180" "60/14705" 0.000823598410618719 0.0127025352896806 0.00968087616960129 "Ddit3/Myc/Pmaip1/Mcl1/Nupr1" 5
"503" "blue" "BP" "GO:0006109" "regulation of carbohydrate metabolic process" "8/180" "161/14705" 0.000825559726113637 0.0127025352896806 0.00968087616960129 "Plek/Myc/Pmaip1/Supt20/Sesn2/Nupr1/Ppp1r3b/Trex1" 8
"504" "blue" "BP" "GO:0034599" "cellular response to oxidative stress" "10/180" "243/14705" 0.000829415993734681 0.0127025352896806 0.00968087616960129 "Tnfaip3/Kdm6b/Atf4/Mcl1/Nr4a3/Jun/Zc3h12a/Sesn2/Gpx1/Trex1" 10
"505" "blue" "BP" "GO:0043542" "endothelial cell migration" "9/180" "201/14705" 0.000832348180698889 0.0127025352896806 0.00968087616960129 "Ptgs2/Prox1/Map2k3/Egr3/Nr4a1/Tnf/Zc3h12a/Epha2/Gpx1" 9
"506" "blue" "BP" "GO:0032743" "positive regulation of interleukin-2 production" "4/180" "35/14705" 0.000845209348569698 0.0127729685944826 0.00973455491061275 "Cd83/Il1a/Ripk2/Pde4b" 4
"507" "blue" "BP" "GO:1904707" "positive regulation of vascular associated smooth muscle cell proliferation" "4/180" "35/14705" 0.000845209348569698 0.0127729685944826 0.00973455491061275 "Adamts1/Tnf/Nr4a3/Jun" 4
"508" "blue" "BP" "GO:2000116" "regulation of cysteine-type endopeptidase activity" "9/180" "202/14705" 0.00086215607159556 0.0129658228631216 0.00988153330908964 "Ptgs2/Nlrp3/Myc/Nr4a1/Tnf/Pmaip1/Ripk2/Herpud1/Gpx1" 9
"509" "blue" "BP" "GO:0045785" "positive regulation of cell adhesion" "14/180" "432/14705" 0.000878863541586607 0.0131532331006537 0.0100243626940186 "Irf1/Nlrp3/Gcnt2/Cd83/Egr3/Socs1/Nfkbiz/Tnf/Tnfsf9/Il1a/Ripk2/Nr4a3/Nfkbid/Icam1" 14
"510" "blue" "BP" "GO:0002637" "regulation of immunoglobulin production" "5/180" "61/14705" 0.000888354433035118 0.0132313559304942 0.0100839017879442 "Tnfaip3/Dnajb9/Tnf/Clcf1/Trex1" 5
"511" "blue" "BP" "GO:0032495" "response to muramyl dipeptide" "3/180" "16/14705" 0.000898234018683254 0.0132510904280034 0.0100989418742182 "Tnfaip3/Nfkbia/Ripk2" 3
"512" "blue" "BP" "GO:0034134" "toll-like receptor 2 signaling pathway" "3/180" "16/14705" 0.000898234018683254 0.0132510904280034 0.0100989418742182 "Tlr2/Ripk2/Tnip2" 3
"513" "blue" "BP" "GO:0061082" "myeloid leukocyte cytokine production" "5/180" "62/14705" 0.000956826579209486 0.0140485722388198 0.0107067199659111 "Nlrp3/Tlr2/Ripk2/Nr4a3/Casp4" 5
"514" "blue" "BP" "GO:0050678" "regulation of epithelial cell proliferation" "12/180" "340/14705" 0.000992613177762206 0.0145052623806949 0.0110547733749783 "Prox1/Tnfaip3/Zfp36l1/Egr3/Myc/Nr4a1/Tnf/Nr4a3/Jun/Errfi1/Nupr1/Gpx1" 12
"515" "blue" "BP" "GO:0009611" "response to wounding" "14/180" "438/14705" 0.0010033715122113 0.0145760510041774 0.0111087229120213 "Tnfaip3/Ddit3/Plek/Ndel1/Zfp36l1/Nefl/Mir17hg/Cdkn1a/Tnf/Hbegf/Adrb2/Il1a/Jun/Gpx1" 14
"516" "blue" "BP" "GO:0002429" "immune response-activating cell surface receptor signaling pathway" "8/180" "166/14705" 0.00100686730629244 0.0145760510041774 0.0111087229120213 "Nfkbiz/Tlr2/Ripk2/Nr4a3/Pde4b/Zc3h12a/Wnk1/Nfkbid" 8
"517" "blue" "BP" "GO:1904705" "regulation of vascular associated smooth muscle cell proliferation" "5/180" "63/14705" 0.00102914618899449 0.0148292785744416 0.0113017131060693 "Adamts1/Cdkn1a/Tnf/Nr4a3/Jun" 5
"518" "blue" "BP" "GO:0002757" "immune response-activating signal transduction" "8/180" "167/14705" 0.00104668739467568 0.0150122108736355 0.0114411297575904 "Nfkbiz/Tlr2/Ripk2/Nr4a3/Pde4b/Zc3h12a/Wnk1/Nfkbid" 8
"519" "blue" "BP" "GO:0060009" "Sertoli cell development" "3/180" "17/14705" 0.0010809361627836 0.0154319826373437 0.0117610468742353 "Il1a/Nup210l/Icam1" 3
"520" "blue" "BP" "GO:0019079" "viral genome replication" "6/180" "95/14705" 0.00109280487209506 0.0154697290574955 0.0117898142353173 "Prox1/Ddx5/Apobec3/Tnf/Zc3h12a/Atg16l2" 6
"521" "blue" "BP" "GO:0072331" "signal transduction by p53 class mediator" "7/180" "130/14705" 0.00109356703150145 0.0154697290574955 0.0117898142353173 "Ddx5/Myc/Cdkn1a/Pmaip1/Rbm38/Sesn2/Nupr1" 7
"522" "blue" "BP" "GO:0045428" "regulation of nitric oxide biosynthetic process" "5/180" "64/14705" 0.00110544586449249 0.0154962501728404 0.0118100265494482 "Ptgs2/Tnf/Tlr2/Zc3h12a/Icam1" 5
"523" "blue" "BP" "GO:0071230" "cellular response to amino acid stimulus" "5/180" "64/14705" 0.00110544586449249 0.0154962501728404 0.0118100265494482 "Dnmt3a/Socs1/Tnf/Mir1894/Sesn2" 5
"524" "blue" "BP" "GO:0007346" "regulation of mitotic cell cycle" "14/180" "444/14705" 0.00114243218020672 0.0159425896138758 0.0121501914661151 "Nabp1/Btg2/Sde2/Zfp36l1/Myc/Pim3/Adamts1/Cdkn1a/Tnf/Ppp1r10/Il1a/Rbm38/Zfp655/Trex1" 14
"525" "blue" "BP" "GO:1904035" "regulation of epithelial cell apoptotic process" "6/180" "96/14705" 0.00115401637617755 0.015944657413855 0.0121517673810869 "Tnfaip3/Zfp36l1/Tnf/Tnip2/Nupr1/Icam1" 6
"526" "blue" "BP" "GO:0048147" "negative regulation of fibroblast proliferation" "4/180" "38/14705" 0.00115802063205855 0.015944657413855 0.0121517673810869 "Myc/Socs1/Pmaip1/Nupr1" 4
"527" "blue" "BP" "GO:0061081" "positive regulation of myeloid leukocyte cytokine production involved in immune response" "4/180" "38/14705" 0.00115802063205855 0.015944657413855 0.0121517673810869 "Tlr2/Ripk2/Nr4a3/Casp4" 4
"528" "blue" "BP" "GO:0044773" "mitotic DNA damage checkpoint signaling" "5/180" "65/14705" 0.00118585939586359 0.0160427616086699 0.0122265347043072 "Sde2/Cdkn1a/Ppp1r10/Rbm38/Trex1" 5
"529" "blue" "BP" "GO:0048146" "positive regulation of fibroblast proliferation" "5/180" "65/14705" 0.00118585939586359 0.0160427616086699 0.0122265347043072 "Myc/Cdkn1a/Tgif1/Jun/Fosl2" 5
"530" "blue" "BP" "GO:0080164" "regulation of nitric oxide metabolic process" "5/180" "65/14705" 0.00118585939586359 0.0160427616086699 0.0122265347043072 "Ptgs2/Tnf/Tlr2/Zc3h12a/Icam1" 5
"531" "blue" "BP" "GO:2000134" "negative regulation of G1/S transition of mitotic cell cycle" "5/180" "65/14705" 0.00118585939586359 0.0160427616086699 0.0122265347043072 "Sde2/Cdkn1a/Rbm38/Zfp655/Trex1" 5
"532" "blue" "BP" "GO:0070997" "neuron death" "13/180" "397/14705" 0.00122030367786595 0.0164369599740378 0.0125269617823951 "Btg2/Ddit3/Nefl/Atf4/Tnf/Egr1/Pmaip1/Clcf1/Mcl1/Nr4a3/Jun/Nupr1/Gpx1" 13
"533" "blue" "BP" "GO:2000628" "regulation of miRNA metabolic process" "5/180" "66/14705" 0.00127052168706376 0.0170392908507512 0.0129860111373161 "Myc/Tnf/Egr1/Jun/Zc3h12a" 5
"534" "blue" "BP" "GO:0006979" "response to oxidative stress" "12/180" "351/14705" 0.00130341891710672 0.0173613977160228 0.0132314957279872 "Ptgs2/Tnfaip3/Kdm6b/Atf4/Rcan1/Mcl1/Nr4a3/Jun/Zc3h12a/Sesn2/Gpx1/Trex1" 12
"535" "blue" "BP" "GO:0050673" "epithelial cell proliferation" "13/180" "400/14705" 0.00130574747186356 0.0173613977160228 0.0132314957279872 "Prox1/Tnfaip3/Zfp36l1/Egr3/Myc/Nr4a1/Tnf/Nr4a3/Jun/Epha2/Errfi1/Nupr1/Gpx1" 13
"536" "blue" "BP" "GO:0002768" "immune response-regulating cell surface receptor signaling pathway" "8/180" "173/14705" 0.00131286519081805 0.0173814374408304 0.0132467684345699 "Nfkbiz/Tlr2/Ripk2/Nr4a3/Pde4b/Zc3h12a/Wnk1/Nfkbid" 8
"537" "blue" "BP" "GO:0032675" "regulation of interleukin-6 production" "7/180" "135/14705" 0.00136190303870472 0.0179539387825839 0.0136830840574006 "Arid5a/Tnfaip3/Tnf/Tnfsf9/Tlr2/Ripk2/Zc3h12a" 7
"538" "blue" "BP" "GO:0008584" "male gonad development" "6/180" "100/14705" 0.00142553000711658 0.0187131015340981 0.0142616583673617 "Jmjd1c/H3f3b/Il1a/Nup210l/Nupr1/Icam1" 6
"539" "blue" "BP" "GO:1901214" "regulation of neuron death" "12/180" "355/14705" 0.00143476838377267 0.0187549048646739 0.0142935175873955 "Btg2/Ddit3/Nefl/Atf4/Tnf/Egr1/Pmaip1/Clcf1/Mcl1/Nr4a3/Jun/Nupr1" 12
"540" "blue" "BP" "GO:0043154" "negative regulation of cysteine-type endopeptidase activity involved in apoptotic process" "5/180" "68/14705" 0.00145313728827801 0.0189152072230473 0.0144156874728331 "Ptgs2/Nr4a1/Tnf/Herpud1/Gpx1" 5
"541" "blue" "BP" "GO:0046546" "development of primary male sexual characteristics" "6/180" "101/14705" 0.00150044203835032 0.0193583419998616 0.0147534100457645 "Jmjd1c/H3f3b/Il1a/Nup210l/Nupr1/Icam1" 6
"542" "blue" "BP" "GO:0002250" "adaptive immune response" "12/180" "357/14705" 0.00150444033013093 0.0193583419998616 0.0147534100457645 "Arid5a/Tnfaip3/Irf1/Nlrp3/Nfkbiz/Tnf/Clcf1/Ripk2/Zc3h12a/Nfkbid/Icam1/Trex1" 12
"543" "blue" "BP" "GO:0002274" "myeloid leukocyte activation" "9/180" "219/14705" 0.0015168296191354 0.0193583419998616 0.0147534100457645 "Batf3/Jmjd6/Tnf/Tnfsf9/Tlr2/Nr4a3/Jun/Tnip2/Trex1" 9
"544" "blue" "BP" "GO:0007548" "sex differentiation" "9/180" "219/14705" 0.0015168296191354 0.0193583419998616 0.0147534100457645 "Jmjd1c/H3f3b/Adamts1/Il1a/Tiparp/Nup210l/Chd7/Nupr1/Icam1" 9
"545" "blue" "BP" "GO:0008406" "gonad development" "8/180" "177/14705" 0.0015184238560253 0.0193583419998616 0.0147534100457645 "Jmjd1c/H3f3b/Adamts1/Il1a/Tiparp/Nup210l/Nupr1/Icam1" 8
"546" "blue" "BP" "GO:0001525" "angiogenesis" "14/180" "458/14705" 0.00153101446702325 0.0194388640116312 0.0148147776079946 "Ptgs2/Jmjd6/Egr3/Nr4a1/Adamts1/Tnf/Hbegf/Adrb2/Il1a/Jun/Zc3h12a/Epha2/Ppp1r15a/Gpx1" 14
"547" "blue" "BP" "GO:0045581" "negative regulation of T cell differentiation" "4/180" "41/14705" 0.00154409422166643 0.0195249138723372 0.0148803580631485 "Irf1/Socs1/Zc3h12a/Nfkbid" 4
"548" "blue" "BP" "GO:0044774" "mitotic DNA integrity checkpoint signaling" "5/180" "69/14705" 0.00155136530729468 0.0195371126910525 0.0148896550460503 "Sde2/Cdkn1a/Ppp1r10/Rbm38/Trex1" 5
"549" "blue" "BP" "GO:0050852" "T cell receptor signaling pathway" "6/180" "102/14705" 0.00157831670858978 0.0197960532923528 0.0150869992642952 "Nfkbiz/Ripk2/Pde4b/Zc3h12a/Wnk1/Nfkbid" 6
"550" "blue" "BP" "GO:0007162" "negative regulation of cell adhesion" "10/180" "265/14705" 0.00159293620105971 0.0198988562535604 0.0151653476187475 "Tnfaip3/Irf1/Gcnt2/Rnd1/Socs1/Dusp1/Adrb2/Zc3h12a/Wnk1/Nfkbid" 10
"551" "blue" "BP" "GO:0010035" "response to inorganic substance" "13/180" "410/14705" 0.00162743666005391 0.0202034647932801 0.0153974963580331 "Tnfaip3/Kdm6b/Nefl/Slc38a2/Nr4a1/Il1a/Nr4a3/Jun/Zc3h12a/Wnk1/Junb/Gpx1/Trex1" 13
"552" "blue" "BP" "GO:0043281" "regulation of cysteine-type endopeptidase activity involved in apoptotic process" "8/180" "179/14705" 0.00163036352431247 0.0202034647932801 0.0153974963580331 "Ptgs2/Nlrp3/Myc/Nr4a1/Tnf/Pmaip1/Herpud1/Gpx1" 8
"553" "blue" "BP" "GO:0031098" "stress-activated protein kinase signaling cascade" "9/180" "222/14705" 0.00166568115475775 0.0205588853284442 0.0156683700151882 "Gadd45b/Map2k3/Zfp36l1/Dusp1/Tnf/Il1a/Ripk2/Zc3h12a/Errfi1" 9
"554" "blue" "BP" "GO:0045137" "development of primary sexual characteristics" "8/180" "180/14705" 0.00168873328114582 0.0207606972420229 0.0158221752281123 "Jmjd1c/H3f3b/Adamts1/Il1a/Tiparp/Nup210l/Nupr1/Icam1" 8
"555" "blue" "BP" "GO:0034976" "response to endoplasmic reticulum stress" "9/180" "223/14705" 0.00171782483422093 0.0209520525055765 0.0159680112024763 "Ddit3/Dnajb9/Atf4/Pmaip1/Jun/Sesn2/Ppp1r15a/Nupr1/Herpud1" 9
"556" "blue" "BP" "GO:1901988" "negative regulation of cell cycle phase transition" "9/180" "223/14705" 0.00171782483422093 0.0209520525055765 0.0159680112024763 "Nabp1/Sde2/Prox1/Zfp36l1/Cdkn1a/Ppp1r10/Rbm38/Zfp655/Trex1" 9
"557" "blue" "BP" "GO:0031400" "negative regulation of protein modification process" "14/180" "464/14705" 0.00172849377375788 0.0209995047494193 0.016004175581172 "Tnfaip3/Gadd45b/Irf1/Socs4/Socs1/Dusp1/Cdkn1a/Tnf/Ppp1r11/Taf7/Jun/Zc3h12a/Errfi1/Ppp1r15a" 14
"558" "blue" "BP" "GO:0009913" "epidermal cell differentiation" "7/180" "141/14705" 0.00174901105552738 0.0211657666016555 0.0161308873254437 "Ptgs2/Zfp36l1/Maff/Il1a/Epha2/Errfi1/Fosl2" 7
"559" "blue" "BP" "GO:0046639" "negative regulation of alpha-beta T cell differentiation" "3/180" "20/14705" 0.00176391865741095 0.0211806976769733 0.0161422666200439 "Irf1/Socs1/Zc3h12a" 3
"560" "blue" "BP" "GO:0060008" "Sertoli cell differentiation" "3/180" "20/14705" 0.00176391865741095 0.0211806976769733 0.0161422666200439 "Il1a/Nup210l/Icam1" 3
"561" "blue" "BP" "GO:0032635" "interleukin-6 production" "7/180" "142/14705" 0.00182108283407057 0.0217826819303113 0.016601051805813 "Arid5a/Tnfaip3/Tnf/Tnfsf9/Tlr2/Ripk2/Zc3h12a" 7
"562" "blue" "BP" "GO:0002753" "cytoplasmic pattern recognition receptor signaling pathway" "4/180" "43/14705" 0.00184628559271959 0.0219149148132004 0.0167018293384555 "Tnfaip3/Nfkbia/Lacc1/Ripk2" 4
"563" "blue" "BP" "GO:0045429" "positive regulation of nitric oxide biosynthetic process" "4/180" "43/14705" 0.00184628559271959 0.0219149148132004 0.0167018293384555 "Ptgs2/Tnf/Tlr2/Icam1" 4
"564" "blue" "BP" "GO:0030282" "bone mineralization" "6/180" "106/14705" 0.0019209669911353 0.0227143348799128 0.0173110846167797 "Ptgs2/Klf10/Atf4/Adrb2/Sbds/Lncpint" 6
"565" "blue" "BP" "GO:1902807" "negative regulation of cell cycle G1/S phase transition" "5/180" "73/14705" 0.00199365457860126 0.0234841896749305 0.0178978075637488 "Sde2/Cdkn1a/Rbm38/Zfp655/Trex1" 5
"566" "blue" "BP" "GO:1902895" "positive regulation of miRNA transcription" "4/180" "44/14705" 0.00201173952181322 0.0235183737304806 0.0179238599699188 "Myc/Tnf/Egr1/Jun" 4
"567" "blue" "BP" "GO:1904407" "positive regulation of nitric oxide metabolic process" "4/180" "44/14705" 0.00201173952181322 0.0235183737304806 0.0179238599699188 "Ptgs2/Tnf/Tlr2/Icam1" 4
"568" "blue" "BP" "GO:0031331" "positive regulation of cellular catabolic process" "12/180" "370/14705" 0.0020287216216444 0.0236277427964449 0.0180072124944535 "Btg2/Ddit3/Zfp36l1/Socs4/Myc/Tnf/Adrb2/Tlr2/Ripk2/Zc3h12a/Sesn2/Herpud1" 12
"569" "blue" "BP" "GO:0071880" "adenylate cyclase-activating adrenergic receptor signaling pathway" "3/180" "21/14705" 0.00203950173615038 0.0236643310059696 0.018035097158231 "Adrb2/Pde4b/Akap13" 3
"570" "blue" "BP" "GO:0045444" "fat cell differentiation" "9/180" "229/14705" 0.00205884561863943 0.0237996407706901 0.0181382196488933 "Ptgs2/Ddit3/Zfp36l1/Nr4a1/Socs1/Adrb2/Nr4a3/Zc3h12a/Gpx1" 9
"571" "blue" "BP" "GO:0002683" "negative regulation of immune system process" "12/180" "371/14705" 0.00207458630282082 0.0238924474577655 0.0182089496271849 "Tnfaip3/Irf1/Myc/Tob2/Socs1/Dusp1/Tnf/Zc3h12a/Nfkbid/Gpx1/Trex1/Tsc22d3" 12
"572" "blue" "BP" "GO:0006809" "nitric oxide biosynthetic process" "5/180" "74/14705" 0.00211727270535031 0.0241151133866737 0.0183786481350648 "Ptgs2/Tnf/Tlr2/Zc3h12a/Icam1" 5
"573" "blue" "BP" "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" "5/180" "74/14705" 0.00211727270535031 0.0241151133866737 0.0183786481350648 "Ddx5/Myc/Cdkn1a/Pmaip1/Nupr1" 5
"574" "blue" "BP" "GO:2000117" "negative regulation of cysteine-type endopeptidase activity" "5/180" "74/14705" 0.00211727270535031 0.0241151133866737 0.0183786481350648 "Ptgs2/Nr4a1/Tnf/Herpud1/Gpx1" 5
"575" "blue" "BP" "GO:0051896" "regulation of protein kinase B signaling" "7/180" "146/14705" 0.00213271658177129 0.024202036521346 0.0184448941311471 "Ddit3/Gcnt2/Tnf/Hbegf/Clcf1/Epha2/Gpx1" 7
"576" "blue" "BP" "GO:1902041" "regulation of extrinsic apoptotic signaling pathway via death domain receptors" "4/180" "45/14705" 0.00218716828864032 0.0247293699204661 0.0188467862905119 "Tnfaip3/Pmaip1/Icam1/Gpx1" 4
"577" "blue" "BP" "GO:0006970" "response to osmotic stress" "5/180" "75/14705" 0.00224639164984295 0.0251239037227923 0.0191474690123418 "Ptgs2/Nlrp3/Zfp36l1/Tsc22d2/Tsc22d3" 5
"578" "blue" "BP" "GO:0008625" "extrinsic apoptotic signaling pathway via death domain receptors" "5/180" "75/14705" 0.00224639164984295 0.0251239037227923 0.0191474690123418 "Tnfaip3/Tnf/Pmaip1/Icam1/Gpx1" 5
"579" "blue" "BP" "GO:0071229" "cellular response to acid chemical" "5/180" "75/14705" 0.00224639164984295 0.0251239037227923 0.0191474690123418 "Dnmt3a/Socs1/Tnf/Mir1894/Sesn2" 5
"580" "blue" "BP" "GO:0050679" "positive regulation of epithelial cell proliferation" "8/180" "189/14705" 0.00229192744340653 0.0255409756103361 0.0194653284951187 "Prox1/Tnfaip3/Egr3/Myc/Nr4a1/Tnf/Nr4a3/Jun" 8
"581" "blue" "BP" "GO:0032515" "negative regulation of phosphoprotein phosphatase activity" "3/180" "22/14705" 0.0023404220295909 0.0258029446536392 0.019664980754345 "Tnf/Ppp1r11/Ppp1r15a" 3
"582" "blue" "BP" "GO:1901522" "positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus" "3/180" "22/14705" 0.0023404220295909 0.0258029446536392 0.019664980754345 "Atf4/Jun/Sesn2" 3
"583" "blue" "BP" "GO:2000269" "regulation of fibroblast apoptotic process" "3/180" "22/14705" 0.0023404220295909 0.0258029446536392 0.019664980754345 "Socs1/Pmaip1/Nupr1" 3
"584" "blue" "BP" "GO:0046209" "nitric oxide metabolic process" "5/180" "76/14705" 0.00238115340284719 0.0260818115608244 0.0198775112401649 "Ptgs2/Tnf/Tlr2/Zc3h12a/Icam1" 5
"585" "blue" "BP" "GO:0044843" "cell cycle G1/S phase transition" "9/180" "234/14705" 0.00238255412256724 0.0260818115608244 0.0198775112401649 "Sde2/Klf11/Myc/Adamts1/Cdkn1a/Rbm38/Zfp655/Rassf1/Trex1" 9
"586" "blue" "BP" "GO:0002253" "activation of immune response" "9/180" "235/14705" 0.00245190477601025 0.0267464823805625 0.0203840712104929 "Nfkbiz/Tlr2/Ripk2/Nr4a3/Pde4b/Zc3h12a/Wnk1/Nfkbid/Trex1" 9
"587" "blue" "BP" "GO:0010921" "regulation of phosphatase activity" "5/180" "77/14705" 0.00252170026630919 0.0273154805070834 0.0208177169574218 "Plek/Rcan1/Tnf/Ppp1r11/Ppp1r15a" 5
"588" "blue" "BP" "GO:0043200" "response to amino acid" "5/180" "77/14705" 0.00252170026630919 0.0273154805070834 0.0208177169574218 "Dnmt3a/Socs1/Tnf/Mir1894/Sesn2" 5
"589" "blue" "BP" "GO:0045620" "negative regulation of lymphocyte differentiation" "4/180" "47/14705" 0.00256914485778236 0.027636148504895 0.0210621049561617 "Irf1/Socs1/Zc3h12a/Nfkbid" 4
"590" "blue" "BP" "GO:2000351" "regulation of endothelial cell apoptotic process" "4/180" "47/14705" 0.00256914485778236 0.027636148504895 0.0210621049561617 "Tnfaip3/Tnf/Tnip2/Icam1" 4
"591" "blue" "BP" "GO:0002761" "regulation of myeloid leukocyte differentiation" "6/180" "113/14705" 0.00265257736549677 0.0284055171071631 0.0216484573651479 "Zfp36l1/Klf10/Myc/Tob2/Tnf/Jun" 6
"592" "blue" "BP" "GO:1903798" "regulation of miRNA maturation" "3/180" "23/14705" 0.00266744407919337 0.0284055171071631 0.0216484573651479 "Ddx5/Tnf/Zc3h12a" 3
"593" "blue" "BP" "GO:2001057" "reactive nitrogen species metabolic process" "5/180" "78/14705" 0.0026681747831454 0.0284055171071631 0.0216484573651479 "Ptgs2/Tnf/Tlr2/Zc3h12a/Icam1" 5
"594" "blue" "BP" "GO:0034612" "response to tumor necrosis factor" "7/180" "153/14705" 0.00277565250420416 0.0292548514222066 0.0222957533688999 "Irf1/Nfkbia/Zfp36l1/Tnf/Cd14/Zc3h12a/Birc3" 7
"595" "blue" "BP" "GO:0010934" "macrophage cytokine production" "4/180" "48/14705" 0.00277628351133917 0.0292548514222066 0.0222957533688999 "Nlrp3/Tlr2/Ripk2/Casp4" 4
"596" "blue" "BP" "GO:0034113" "heterotypic cell-cell adhesion" "4/180" "48/14705" 0.00277628351133917 0.0292548514222066 0.0222957533688999 "Tnfaip3/Gcnt2/Tnf/Wnk1" 4
"597" "blue" "BP" "GO:0043410" "positive regulation of MAPK cascade" "13/180" "437/14705" 0.00283798955485817 0.0298037004777987 0.0227140430742083 "Gadd45b/Map2k3/Gcnt2/Tnf/Adrb2/Zeb2/Il1a/Tlr2/Ripk2/Jun/Zc3h12a/Akap13/Icam1" 13
"598" "blue" "BP" "GO:0008544" "epidermis development" "9/180" "241/14705" 0.00290242735569513 0.030377432256566 0.0231512964396308 "Ptgs2/Zfp36l1/Maff/Tnf/Il1a/Epha2/Errfi1/Fosl2/Lncpint" 9
