"Cluster" "ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"2914" "salmon4" "BP" "GO:0030038" "contractile actin filament bundle assembly" "9/209" "106/14705" 1.98788408306447e-05 0.00200511241178436 0.00166494010746487 "Evl/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Arap1/Smad3/Was" 9
"3011" "salmon4" "BP" "GO:0043149" "stress fiber assembly" "9/209" "106/14705" 1.98788408306447e-05 0.00200511241178436 0.00166494010746487 "Evl/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Arap1/Smad3/Was" 9
"3114" "salmon4" "BP" "GO:0030168" "platelet activation" "8/209" "82/14705" 2.10727384451197e-05 0.0020569711785462 0.0017080009055518 "Prkca/Evl/Syk/Prkcd/Fermt3/Entpd1/Il6ra/Sh2b3" 8
"3213" "salmon4" "BP" "GO:0001819" "positive regulation of cytokine production" "18/209" "410/14705" 2.3169253690258e-05 0.00219094255208502 0.00181924370258704 "Fcgr3/Icosl/Stat5b/Psen1/Trim27/Syk/Nfam1/Runx1/Abl1/Il6ra/Arnt/Irf5/Nod1/Il17ra/Pou2f2/Il4ra/Tyk2/Smad3" 18
"3314" "salmon4" "BP" "GO:1902903" "regulation of supramolecular fiber organization" "16/209" "339/14705" 2.80521853780976e-05 0.00253787139883927 0.00210731520820585 "Ssh2/Psen1/Evl/Trim27/Prkcd/Sh3bp1/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Arap1/Map1s/Smad3/Was" 16
"3412" "salmon4" "BP" "GO:0090330" "regulation of platelet aggregation" "5/209" "26/14705" 2.85154089757222e-05 0.00253787139883927 0.00210731520820585 "Prkca/Syk/Prkcd/Il6ra/Sh2b3" 5
"3512" "salmon4" "BP" "GO:0050870" "positive regulation of T cell activation" "12/209" "201/14705" 3.06754794390166e-05 0.00256503074449989 0.00212986690337121 "Icosl/Pik3r6/Stat5b/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Sirpa/Il4ra/Tyk2" 12
"3710" "salmon4" "BP" "GO:0050778" "positive regulation of immune response" "18/209" "420/14705" 3.18437384904407e-05 0.00256503074449989 0.00212986690337121 "Fcgr3/Icosl/Stat6/Stat5b/Psen1/Syk/Elf1/Fyb/Nfam1/Abl1/Spi1/Znfx1/Nfatc2/Themis2/C1qc/Slc15a4/Il4ra/Tyk2" 18
"404" "salmon4" "BP" "GO:0046847" "filopodium assembly" "7/209" "65/14705" 3.66870272708336e-05 0.00277537361303856 0.00230452458145999 "Srgap2/Trpm2/Prkcd/Spata13/Sh3bp1/Tgfbr1/Arap1" 7
"418" "salmon4" "BP" "GO:0007015" "actin filament organization" "17/209" "386/14705" 3.78010789993927e-05 0.0027899040256625 0.00231658987346728 "Ssh2/Evl/Trim27/Elmo1/Prkcd/Sh3bp1/Abl1/Wipf1/Sirpa/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Arap1/Smad3/Was" 17
"434" "salmon4" "BP" "GO:0007599" "hemostasis" "10/209" "144/14705" 3.97957555650627e-05 0.00280051061255534 0.00232539702653133 "Prkca/Evl/Syk/Prkcd/Fermt3/Entpd1/Il6ra/Hps4/Sh2b3/Rab27a" 10
"445" "salmon4" "BP" "GO:0002764" "immune response-regulating signaling pathway" "15/209" "313/14705" 4.21438202802836e-05 0.00289834545836677 0.00240663394758461 "Icosl/Sec14l1/Psen1/Syk/Elf1/Fyb/Nfam1/Pik3ap1/Abl1/Nfatc2/Themis2/Gpatch3/Slc15a4/Nod1/Irak2" 15
"475" "salmon4" "BP" "GO:0045785" "positive regulation of cell adhesion" "18/209" "432/14705" 4.59914568469612e-05 0.00296106698763627 0.00245871461352064 "Icosl/Pik3r6/Stat5b/Prkca/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Abl1/Sirpa/Il6ra/Il4ra/Tyk2/Dnm2/Smad3/Tfe3" 18
"505" "salmon4" "BP" "GO:1903706" "regulation of hemopoiesis" "16/209" "356/14705" 5.05161780491782e-05 0.0030067549992806 0.00249665154043301 "Inpp5d/Ikzf1/Pik3r6/Stat5b/Prkca/Syk/Zmiz1/Nfam1/Runx1/Abl1/Spi1/Rassf2/C1qc/Sh2b3/Il4ra/Tfe3" 16
"545" "salmon4" "BP" "GO:0002285" "lymphocyte activation involved in immune response" "10/209" "160/14705" 9.68750863379212e-05 0.00534563550560544 0.00443873515562674 "Dock10/Icosl/Stat6/Psen1/Abl1/Spi1/Il6ra/Slc15a4/Il4ra/Rab27a" 10
"554" "salmon4" "BP" "GO:0001525" "angiogenesis" "18/209" "458/14705" 9.71612534065761e-05 0.00534563550560544 0.00443873515562674 "Nrp2/Mapk7/Pik3r6/Plxdc1/Prkca/Syk/Arhgap22/Fmnl3/Runx1/Abl1/Eng/Shc1/Adam15/Tgfbr1/Wasf2/Pik3cd/Pxn/Sh2b3" 18
"563" "salmon4" "BP" "GO:0050867" "positive regulation of cell activation" "15/209" "338/14705" 0.000100263651593701 0.00535868740778117 0.00444957277015816 "Inpp5d/Icosl/Stat6/Pik3r6/Stat5b/Syk/Zmiz1/Runx1/Rasal3/Dock8/Gpam/Sirpa/Nfatc2/Il4ra/Tyk2" 15
"593" "salmon4" "BP" "GO:0007159" "leukocyte cell-cell adhesion" "15/209" "341/14705" 0.000110586142434089 0.00567175706789075 0.00470952938430278 "Icosl/Pik3r6/Stat5b/Sema4d/Syk/Zmiz1/Runx1/Rasal3/Fermt3/Dock8/Gpam/Sirpa/Pag1/Il4ra/Tyk2" 15
"617" "salmon4" "BP" "GO:0031400" "negative regulation of protein modification process" "18/209" "464/14705" 0.000114450953453654 0.00567751778935666 0.00471431278505386 "Prkca/Psen1/Trim27/Sema4d/Prkcd/Dtx3l/Ldlrad4/Abl1/Eng/Spi1/Sirpa/Rassf2/Adar/Sh2b3/Limk1/Lrrk1/Pkn1/Bcor" 18
"634" "salmon4" "BP" "GO:0001933" "negative regulation of protein phosphorylation" "14/209" "307/14705" 0.000128850802419166 0.00595946544191969 0.00494842731758525 "Prkca/Psen1/Trim27/Sema4d/Prkcd/Ldlrad4/Abl1/Eng/Sirpa/Rassf2/Adar/Sh2b3/Lrrk1/Pkn1" 14
"643" "salmon4" "BP" "GO:0051444" "negative regulation of ubiquitin-protein transferase activity" "4/209" "19/14705" 0.000129981731383576 0.00595946544191969 0.00494842731758525 "Psen1/Dtx3l/Abl1/Limk1" 4
"652" "salmon4" "BP" "GO:0060396" "growth hormone receptor signaling pathway" "4/209" "19/14705" 0.000129981731383576 0.00595946544191969 0.00494842731758525 "Stat6/Stat5b/Pxn/Tyk2" 4
"663" "salmon4" "BP" "GO:0071378" "cellular response to growth hormone stimulus" "4/209" "19/14705" 0.000129981731383576 0.00595946544191969 0.00494842731758525 "Stat6/Stat5b/Pxn/Tyk2" 4
"672" "salmon4" "BP" "GO:0042326" "negative regulation of phosphorylation" "15/209" "347/14705" 0.000134044744736412 0.0060540208592893 0.00502694117338281 "Prkca/Psen1/Trim27/Sema4d/Prkcd/Ldlrad4/Abl1/Eng/Sirpa/Rassf2/Adar/Sh2b3/Lrrk1/Pkn1/Cbfa2t3" 15
"693" "salmon4" "BP" "GO:0048872" "homeostasis of number of cells" "14/209" "315/14705" 0.000168525760576985 0.00739070944211532 0.006136857215824 "Dock10/Inpp5d/Ikzf1/Stat5b/Gpam/Abl1/Spi1/Rassf2/Adar/Pik3cd/Sh2b3/Slc15a4/Pkn1/Dnase2a" 14
"701" "salmon4" "BP" "GO:0032970" "regulation of actin filament-based process" "15/209" "355/14705" 0.00017199240353087 0.00743498590120592 0.00617362206358177 "Trpm2/Ssh2/Evl/Trim27/Prkcd/Sh3bp1/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Arap1/Smad3/Was" 15
"717" "salmon4" "BP" "GO:0060416" "response to growth hormone" "4/209" "21/14705" 0.000196283023988789 0.00836552719140951 0.00694629471106359 "Stat6/Stat5b/Pxn/Tyk2" 4
"742" "salmon4" "BP" "GO:0070301" "cellular response to hydrogen peroxide" "7/209" "86/14705" 0.000220193546918089 0.00900413071586672 0.00747655756036242 "Trpm2/Stat6/Mapk7/Hk3/Prkcd/Abl1/Sirpa" 7
"753" "salmon4" "BP" "GO:0051495" "positive regulation of cytoskeleton organization" "10/209" "178/14705" 0.000232349742404292 0.00937453760687184 0.00778412400167081 "Evl/Trim27/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Smad3/Was" 10
"761" "salmon4" "BP" "GO:0030032" "lamellipodium assembly" "6/209" "62/14705" 0.000243099137335104 0.00955348038410421 0.0079327086919876 "Srgap2/Spata13/Wasf2/Pxn/Dnm2/Was" 6
"793" "salmon4" "BP" "GO:0001776" "leukocyte homeostasis" "8/209" "120/14705" 0.000313611933170117 0.0120125279718072 0.00997457274453122 "Dock10/Stat5b/Gpam/Abl1/Pik3cd/Sh2b3/Slc15a4/Pkn1" 8
"802" "salmon4" "BP" "GO:0045619" "regulation of lymphocyte differentiation" "10/209" "187/14705" 0.000345091862064694 0.0130530996825971 0.0108386088782687 "Inpp5d/Pik3r6/Stat5b/Syk/Zmiz1/Nfam1/Runx1/Abl1/Sh2b3/Il4ra" 10
"816" "salmon4" "BP" "GO:0045860" "positive regulation of protein kinase activity" "13/209" "300/14705" 0.00036707156708653 0.0137130686667141 0.0113866124838928 "Stradb/Ralb/Pik3r5/Pik3r6/Rptor/Psen1/Syk/Prkcd/Abl1/Rassf2/Il6ra/Pxn/Camk1" 13
"822" "salmon4" "BP" "GO:0031032" "actomyosin structure organization" "10/209" "189/14705" 0.000375527994455964 0.0138578989173628 0.0115068719225467 "Evl/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Mef2a/Arap1/Smad3/Was" 10
"832" "salmon4" "BP" "GO:0007229" "integrin-mediated signaling pathway" "7/209" "94/14705" 0.000381237303669418 0.0138990853120923 0.0115410709430425 "Syk/Fyb/Fermt3/Abl1/Adam15/Tln1/Pxn" 7
"862" "salmon4" "BP" "GO:0032535" "regulation of cellular component size" "14/209" "345/14705" 0.000425701840376408 0.0149787647555699 0.012437580085416 "Trpv2/Ssh2/Rptor/Evl/Sema4d/Prkcd/Sh3bp1/Dip2b/Abl1/Slc12a6/Limk1/Vasp/Dnm2/Was" 14
"892" "salmon4" "BP" "GO:0070661" "leukocyte proliferation" "13/209" "309/14705" 0.000485945482836939 0.0165221464164559 0.0137191232114935 "Inpp5d/Icosl/Stat6/Stat5b/Syk/Prkcd/Rasal3/Dock8/Gpam/Abl1/Nfatc2/Pkn1/Tyk2" 13
"902" "salmon4" "BP" "GO:0034109" "homotypic cell-cell adhesion" "6/209" "71/14705" 0.000509486438300509 0.0171300662477482 0.0142239079324364 "Prkca/Syk/Prkcd/Fermt3/Il6ra/Sh2b3" 6
"922" "salmon4" "BP" "GO:0018105" "peptidyl-serine phosphorylation" "12/209" "273/14705" 0.000542578796188272 0.0174971079489808 0.0145286800967813 "Mapk7/Prkca/Rptor/Syk/Prkcd/Sh2d3c/Rassf2/Tgfbr1/Mknk1/Camk1/Mast3/Pkn1" 12
"933" "salmon4" "BP" "GO:0046651" "lymphocyte proliferation" "12/209" "273/14705" 0.000542578796188272 0.0174971079489808 0.0145286800967813 "Inpp5d/Icosl/Stat5b/Syk/Prkcd/Rasal3/Dock8/Gpam/Abl1/Nfatc2/Pkn1/Tyk2" 12
"972" "salmon4" "BP" "GO:0042147" "retrograde transport, endosome to Golgi" "6/209" "73/14705" 0.000591520759893064 0.0184530084477981 0.0153224097001057 "Tbc1d10a/Ankfy1/Heatr5a/Trim27/Tbc1d5/Tbc1d17" 6
"1031" "salmon4" "BP" "GO:1905063" "regulation of vascular associated smooth muscle cell differentiation" "3/209" "13/14705" 0.000728610986367249 0.0207403438918777 0.0172216930009782 "Nfatc1/Eng/Nfatc2" 3
"1042" "salmon4" "BP" "GO:2001138" "regulation of phospholipid transport" "3/209" "13/14705" 0.000728610986367249 0.0207403438918777 0.0172216930009782 "Prkcd/Atp8a2/Atp8a1" 3
"1052" "salmon4" "BP" "GO:0022408" "negative regulation of cell-cell adhesion" "9/209" "170/14705" 0.000730913064248466 0.0207403438918777 0.0172216930009782 "Mapk7/Prkcd/Runx1/Abl1/Spi1/Pag1/Akna/Sh2b3/Il4ra" 9
"1063" "salmon4" "BP" "GO:0120032" "regulation of plasma membrane bounded cell projection assembly" "9/209" "170/14705" 0.000730913064248466 0.0207403438918777 0.0172216930009782 "Trpm2/Evl/Prkcd/Pld1/Tgfbr1/Wasf2/Arap1/Dnm2/Was" 9
"1071" "salmon4" "BP" "GO:0003333" "amino acid transmembrane transport" "6/209" "76/14705" 0.000733382946606383 0.0207403438918777 0.0172216930009782 "Slc43a2/Psen1/Prkcd/Slc13a3/Slc15a4/Slc38a7" 6
"1091" "salmon4" "BP" "GO:0019221" "cytokine-mediated signaling pathway" "13/209" "326/14705" 0.000800583940082012 0.022225385345763 0.0184547934811759 "Stat6/Stat5b/Syk/Spi1/Adar/Il6ra/Sh2b3/Irf5/Irak2/Il17ra/Il4ra/Il21r/Tyk2" 13
"1122" "salmon4" "BP" "GO:0071560" "cellular response to transforming growth factor beta stimulus" "10/209" "210/14705" 0.000853701766125524 0.0230651923597842 0.0191521251479476 "Mapk7/Zmiz1/Runx1/Ldlrad4/Eng/Spi1/Tgfbr1/Pxn/Dnm2/Smad3" 10
"1131" "salmon4" "BP" "GO:0002831" "regulation of response to biotic stimulus" "12/209" "289/14705" 0.000894348515208402 0.023483446255502 0.0194994212306965 "Pik3r6/Stat5b/Prkca/Sec14l1/Syk/Dtx3l/Spi1/Znfx1/Adar/Gpatch3/Slc15a4/Nod1" 12
"1162" "salmon4" "BP" "GO:0097581" "lamellipodium organization" "6/209" "79/14705" 0.000900224641651761 0.023483446255502 0.0194994212306965 "Srgap2/Spata13/Wasf2/Pxn/Dnm2/Was" 6
"1173" "salmon4" "BP" "GO:0018209" "peptidyl-serine modification" "12/209" "290/14705" 0.000921516539625049 0.0238334106744051 0.0197900133161043 "Mapk7/Prkca/Rptor/Syk/Prkcd/Sh2d3c/Rassf2/Tgfbr1/Mknk1/Camk1/Mast3/Pkn1" 12
"1182" "salmon4" "BP" "GO:0002262" "myeloid cell homeostasis" "9/209" "176/14705" 0.000935478277747736 0.0239894683768191 0.0199195954414259 "Inpp5d/Ikzf1/Stat5b/Spi1/Adar/Pik3cd/Sh2b3/Slc15a4/Dnase2a" 9
"1192" "salmon4" "BP" "GO:0071559" "response to transforming growth factor beta" "10/209" "214/14705" 0.000985855947452099 0.0250689083780677 0.0208159057635397 "Mapk7/Zmiz1/Runx1/Ldlrad4/Eng/Spi1/Tgfbr1/Pxn/Dnm2/Smad3" 10
"1202" "salmon4" "BP" "GO:0042542" "response to hydrogen peroxide" "7/209" "111/14705" 0.00103299008791416 0.0260485667169022 0.0216293626302729 "Trpm2/Stat6/Mapk7/Hk3/Prkcd/Abl1/Sirpa" 7
"1215" "salmon4" "BP" "GO:0090066" "regulation of anatomical structure size" "16/209" "467/14705" 0.00105714290692279 0.0264373093913089 0.0219521541437556 "Trpv2/Ssh2/Rptor/Evl/Sema4d/Prkcd/Sh3bp1/Dip2b/Abl1/Slc12a6/Shc1/Limk1/Plod3/Vasp/Dnm2/Was" 16
"1232" "salmon4" "BP" "GO:0045579" "positive regulation of B cell differentiation" "3/209" "15/14705" 0.00113508700626563 0.0277666291189664 0.0230559514756228 "Inpp5d/Stat5b/Syk" 3
"1272" "salmon4" "BP" "GO:0045927" "positive regulation of growth" "11/209" "258/14705" 0.0011777669549454 0.0280623842965731 0.0233015310522559 "Ikzf1/Trpv2/Stat5b/Rptor/Sema4d/Atp8a2/Gpam/Tgfbr1/Kdm2b/Limk1/Brat1" 11
"1291" "salmon4" "BP" "GO:0051493" "regulation of cytoskeleton organization" "16/209" "477/14705" 0.00131729572491294 0.0309002857642368 0.0256579754823923 "Trpm2/Ssh2/Evl/Trim27/Prkcd/Sh3bp1/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Arap1/Map1s/Smad3/Was" 16
"1313" "salmon4" "BP" "GO:0051127" "positive regulation of actin nucleation" "3/209" "16/14705" 0.00138246606259599 0.0319339107283624 0.0265162434023032 "Trim27/Wasf2/Was" 3
"1331" "salmon4" "BP" "GO:0040018" "positive regulation of multicellular organism growth" "4/209" "35/14705" 0.00146993954931288 0.0332781290272283 0.0276324117257432 "Ikzf1/Stat5b/Atp8a2/Gpam" 4
"1351" "salmon4" "BP" "GO:0032623" "interleukin-2 production" "5/209" "59/14705" 0.00148464884952935 0.0332781290272283 0.0276324117257432 "Stat5b/Trim27/Runx1/Gpam/Abl1" 5
"1363" "salmon4" "BP" "GO:0050671" "positive regulation of lymphocyte proliferation" "7/209" "119/14705" 0.00154916012900187 0.0342466034660151 0.0284365820688691 "Icosl/Stat5b/Syk/Rasal3/Gpam/Nfatc2/Tyk2" 7
"1372" "salmon4" "BP" "GO:0051347" "positive regulation of transferase activity" "15/209" "439/14705" 0.0015504906394065 0.0342466034660151 0.0284365820688691 "Stradb/Ralb/Pik3r5/Pik3r6/Rptor/Psen1/Syk/Prkcd/Dtx3l/Abl1/Rassf2/Il6ra/Pxn/Camk1/Chtf8" 15
"1382" "salmon4" "BP" "GO:0042102" "positive regulation of T cell proliferation" "6/209" "88/14705" 0.0015795751528774 0.034636191395703 0.0287600754379737 "Icosl/Stat5b/Syk/Rasal3/Gpam/Tyk2" 6
"1391" "salmon4" "BP" "GO:0051348" "negative regulation of transferase activity" "10/209" "229/14705" 0.001639262780281 0.035686396928995 0.0296321109922813 "Prkca/Psen1/Trim27/Prkcd/Dtx3l/Abl1/Adar/Sh2b3/Limk1/Pkn1" 10
"1401" "salmon4" "BP" "GO:0018212" "peptidyl-tyrosine modification" "11/209" "271/14705" 0.00174257811445151 0.0376645812452163 0.0312746914225245 "Prkca/Psen1/Sema4d/Syk/Prkcd/Abl1/Il6ra/Tpst2/Pxn/Sh2b3/Lrrk1" 11
"1416" "salmon4" "BP" "GO:0032946" "positive regulation of mononuclear cell proliferation" "7/209" "122/14705" 0.00178758766948588 0.0380932414638329 0.0316306283696278 "Icosl/Stat5b/Syk/Rasal3/Gpam/Nfatc2/Tyk2" 7
"142" "salmon4" "BP" "GO:0048675" "axon extension" "7/209" "122/14705" 0.00178758766948588 0.0380932414638329 0.0316306283696278 "Nrp2/Trpv2/Sema4d/Dip2b/Abl1/Limk1/Dnm2" 7
"1432" "salmon4" "BP" "GO:0042060" "wound healing" "12/209" "314/14705" 0.00181207447213929 0.038345016452402 0.0318396891056053 "Prkca/Evl/Syk/Prkcd/Fermt3/Entpd1/Eng/Il6ra/Hps4/Sh2b3/Smad3/Rab27a" 12
"1442" "salmon4" "BP" "GO:0006611" "protein export from nucleus" "5/209" "62/14705" 0.00185424820547134 0.0386962418603881 0.032131328250164 "Stradb/Nup214/Wipf1/Adar/Camk1" 5
"1452" "salmon4" "BP" "GO:0006911" "phagocytosis, engulfment" "5/209" "62/14705" 0.00185424820547134 0.0386962418603881 0.032131328250164 "Fcgr3/Elmo1/Sh3bp1/Sirpa/Siglece" 5
"1463" "salmon4" "BP" "GO:0007173" "epidermal growth factor receptor signaling pathway" "6/209" "91/14705" 0.00187587837879606 0.0388795066728553 0.0322835017316957 "Psen1/Abl1/Mvb12b/Rassf2/Shc1/Shkbp1" 6
"1472" "salmon4" "BP" "GO:0009615" "response to virus" "11/209" "274/14705" 0.00190020735248909 0.039115832983891 0.0324797346966807 "Sec14l1/Trim27/Dtx3l/Gpam/Znfx1/Adar/Gpatch3/Irf5/Il17ra/Pou2f2/Smad3" 11
"1483" "salmon4" "BP" "GO:0070663" "regulation of leukocyte proliferation" "10/209" "234/14705" 0.00192238630629601 0.039305006505755 0.032636814460374 "Inpp5d/Icosl/Stat6/Stat5b/Syk/Rasal3/Gpam/Nfatc2/Pkn1/Tyk2" 10
"149" "salmon4" "BP" "GO:0033674" "positive regulation of kinase activity" "13/209" "360/14705" 0.00195419715165531 0.0396872522208655 0.0329542112398532 "Stradb/Ralb/Pik3r5/Pik3r6/Rptor/Psen1/Syk/Prkcd/Abl1/Rassf2/Il6ra/Pxn/Camk1" 13
"1522" "salmon4" "BP" "GO:0030218" "erythrocyte differentiation" "7/209" "125/14705" 0.00205358746446296 0.0408826030754271 0.0339467678509216 "Inpp5d/Ikzf1/Stat5b/Spi1/Adar/Sh2b3/Dnase2a" 7
"1592" "salmon4" "BP" "GO:0044089" "positive regulation of cellular component biogenesis" "15/209" "458/14705" 0.00233570078552658 0.0444517646352416 0.0369104122810456 "Ralb/Ikzf1/Prkca/Evl/Sema4d/Syk/Abl1/Tgfbr1/Wasf2/Pxn/Limk1/Vasp/Arap1/Dnm2/Smad3" 15
"1715" "salmon4" "CC" "GO:0030027" "lamellipodium" "11/208" "161/14727" 1.79522672306987e-05 0.00490096895398074 0.00451641249277577 "Srgap2/Trpv2/Evl/Spata13/Sh3bp1/Pld1/Wasf2/Pxn/Limk1/Vasp/Dnm2" 11
"2713" "salmon4" "CC" "GO:0030139" "endocytic vesicle" "11/208" "188/14727" 7.46670814447176e-05 0.010192056617204 0.00939233287646711 "Srgap2/Fmnl1/Heatr5a/Evl/Syk/Tbc1d5/Pld1/Nod1/Rab11fip5/Dnm2/Was" 11
"3612" "salmon4" "CC" "GO:0031252" "cell leading edge" "15/208" "370/14727" 0.000251176438690492 0.0228570559208347 0.0210635680165009 "Srgap2/Trpv2/Evl/Spata13/Sh3bp1/Dock8/Psd4/Abl1/Pld1/Tln1/Wasf2/Pxn/Limk1/Vasp/Dnm2" 15
"1103" "salmon4" "MF" "GO:0030695" "GTPase regulator activity" "27/208" "395/14543" 1.464664190636e-11 2.98059162794426e-09 2.51305540077545e-09 "Dock10/Srgap2/Tbc1d10a/Arhgap27/Elmo1/Arhgap22/Spata13/Cyth4/Sh3bp1/Rasal3/Tbc1d5/Arap3/Rab3il1/Dock8/Psd4/Sh2d3c/Garnl3/Sirpa/Dennd4b/Hps4/Git2/Tbc1d17/Arap1/Rasa3/Gmip/Dennd4a/Ophn1" 27
"2810" "salmon4" "MF" "GO:0060589" "nucleoside-triphosphatase regulator activity" "27/208" "395/14543" 1.464664190636e-11 2.98059162794426e-09 2.51305540077545e-09 "Dock10/Srgap2/Tbc1d10a/Arhgap27/Elmo1/Arhgap22/Spata13/Cyth4/Sh3bp1/Rasal3/Tbc1d5/Arap3/Rab3il1/Dock8/Psd4/Sh2d3c/Garnl3/Sirpa/Dennd4b/Hps4/Git2/Tbc1d17/Arap1/Rasa3/Gmip/Dennd4a/Ophn1" 27
"3810" "salmon4" "MF" "GO:0017124" "SH3 domain binding" "14/208" "116/14543" 1.08589985770763e-09 1.47320414029001e-07 1.24211703021995e-07 "Arhgap27/Evl/Elmo1/Sh3bp1/Abl1/Wipf1/Sirpa/Adam15/Wasf2/Casp9/Sh3bp2/Vasp/Dnm2/Was" 14
"426" "salmon4" "MF" "GO:0005096" "GTPase activator activity" "15/208" "220/14543" 6.32018860368747e-07 6.430791904252e-05 5.42205653895293e-05 "Srgap2/Tbc1d10a/Arhgap27/Arhgap22/Sh3bp1/Rasal3/Tbc1d5/Arap3/Garnl3/Git2/Tbc1d17/Arap1/Rasa3/Gmip/Ophn1" 15
"516" "salmon4" "MF" "GO:0008047" "enzyme activator activity" "20/208" "441/14543" 5.41336437928187e-06 0.000440647860473544 0.000371527744767556 "Stradb/Srgap2/Mob3a/Tbc1d10a/Arhgap27/Rptor/Prkcd/Arhgap22/Sh3bp1/Dtx3l/Rasal3/Tbc1d5/Arap3/Garnl3/Git2/Tbc1d17/Arap1/Rasa3/Gmip/Ophn1" 20
"723" "salmon4" "MF" "GO:0045309" "protein phosphorylated amino acid binding" "6/208" "59/14543" 0.000190868019873141 0.0110976120126241 0.00935683826746528 "Syk/Abl1/Sh2d3c/Sirpa/Shc1/Sh3bp2" 6
"84" "salmon4" "MF" "GO:0009931" "calcium-dependent protein serine/threonine kinase activity" "4/208" "22/14543" 0.00024294383098335 0.011499614290571 0.00969578238387729 "Prkca/Prkcd/Mknk1/Pkn1" 4
"917" "salmon4" "MF" "GO:0004672" "protein kinase activity" "18/208" "492/14543" 0.000254291225098622 0.011499614290571 0.00969578238387729 "Nrp2/Rps6kc1/Mapk7/Prkca/Syk/Prkcd/Abl1/Eng/Rassf2/Tgfbr1/Mknk1/Limk1/Camk1/Irak2/Lrrk1/Mast3/Pkn1/Tyk2" 18
"1115" "salmon4" "MF" "GO:0001228" "DNA-binding transcription activator activity, RNA polymerase II-specific" "15/208" "376/14543" 0.000340255762502221 0.0125894632125822 0.0106146773756674 "Stat6/Stat5b/Elf1/Runx1/Nfya/Nfatc1/Spi1/Plagl2/Nfatc2/Irf5/Nrf1/Pou2f2/Mef2a/Smad3/Tfe3" 15
"1223" "salmon4" "MF" "GO:0001216" "DNA-binding transcription activator activity" "15/208" "380/14543" 0.000380452550078142 0.0129036823234837 0.0108796080110065 "Stat6/Stat5b/Elf1/Runx1/Nfya/Nfatc1/Spi1/Plagl2/Nfatc2/Irf5/Nrf1/Pou2f2/Mef2a/Smad3/Tfe3" 15
"1321" "salmon4" "MF" "GO:0005522" "profilin binding" "3/208" "11/14543" 0.000437183691784644 0.0136872125043346 0.0115402334835461 "Fmnl1/Evl/Vasp" 3
"1516" "salmon4" "MF" "GO:0046332" "SMAD binding" "6/208" "76/14543" 0.000757420377293225 0.0205513395705562 0.0173276521401818 "Zmiz1/Zc3h3/Ldlrad4/Tgfbr1/Mef2a/Smad3" 6
"1615" "salmon4" "MF" "GO:0042887" "amide transmembrane transporter activity" "4/208" "30/14543" 0.000832271941122962 0.0211709175023153 0.0178500429477688 "Slc13a3/Slc15a4/Slc38a7/Abcd1" 4
"1912" "salmon4" "MF" "GO:0019902" "phosphatase binding" "10/208" "219/14543" 0.00122961335859549 0.0263396124709666 0.0222079753408382 "Cabin1/Stat6/Syk/Ppp1r18/Sirpa/Nfatc2/Shc1/Cttnbp2nl/Pxn/Smad3" 10
"1104" "cyan" "BP" "GO:0002443" "leukocyte mediated immunity" "39/332" "342/14705" 5.43957938111033e-17 2.05561704812159e-13 1.6839792589311e-13 "Slc11a1/Ptprc/Cfh/Fcer1g/Slamf6/Cd84/Slamf9/Stx7/Itgb2/Icosl/Havcr2/Lgals9/Zbtb1/Pnp/Rac2/Nckap1l/H2-DMa/H2-Ob/H2-M3/H2-T24/Trem2/Unc93b1/Spi1/B2m/C1qb/C1qc/C1qa/Ncf1/Ptpn6/D6Wsu163e/Pirb/Tyrobp/Swap70/Coro1a/Cd81/Cadm1/Ctsh/Sash3/Btk" 39
"2101" "cyan" "BP" "GO:0002250" "adaptive immune response" "39/332" "357/14705" 2.37171754524265e-16 4.48136030173599e-13 3.67116910555718e-13 "Slc11a1/Ptprc/Cfh/Fcer1g/Cd48/Slamf6/Cd84/Stx7/Icosl/Dbnl/Havcr2/Tnfrsf13b/Zbtb1/Mef2c/Pnp/Nckap1l/Klhl6/Samsn1/H2-DMa/H2-Ob/H2-M3/H2-T24/Trem2/Unc93b1/B2m/Ada/C1qb/C1qc/C1qa/C3ar1/Ptpn6/Pirb/Swap70/Pycard/Cd81/Ctsh/Tfe3/Sash3/Btk" 39
